event_slug,city,quality,factor,horizon_seconds,slice_name,slice_value,token_count,coverage,zero_rate,ic,nonzero_hit_rate,top_bottom,crossing_markout_diagnostic
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,depth_imbalance_1,900,spread_bucket,medium,11,0.8495436319710575,0.6678170669118326,0.1302926904948785,0.5509384946510056,0.0011298114644007274,-0.0021693001937925817
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,depth_imbalance_1,900,spread_bucket,tight,11,0.9807355281805418,0.603282720121078,0.30317181419483774,0.6095452158766234,0.0019557217989002247,-0.0009734176294708431
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,depth_imbalance_1,900,spread_bucket,wide,11,0.9330157795625891,0.5055121252991396,0.17848426481080937,0.48418242094669534,0.002168702118726611,-0.004334553360325441
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,depth_imbalance_3,30,overall,all,11,0.9871001553855369,0.8597467587929176,0.025318845972339025,0.5575791893548179,-0.00011444094459934182,-0.002884668909126251
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,depth_imbalance_3,120,overall,all,11,0.9680669579539529,0.7854312335460023,0.03781279513991001,0.5382744567171837,0.0002726631438569919,-0.002620573659099103
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,depth_imbalance_3,600,overall,all,11,0.9388175425375723,0.6501461615391215,0.08583566287865213,0.5469240513608047,0.001276543792828155,-0.002475136030365408
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,depth_imbalance_5,30,overall,all,11,0.9871001553855369,0.8597467587929176,0.0111482382877095,0.5917104631109532,-8.920918833742151e-05,-0.0028611439922198974
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,depth_imbalance_5,120,overall,all,11,0.9680669579539529,0.7854312335460023,0.011366512315819734,0.5644351265618066,0.00026879644080555413,-0.002618094216723981
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,depth_imbalance_5,600,overall,all,11,0.9388175425375723,0.6501461615391215,0.047766197131127196,0.5478847684436924,0.001062810391925175,-0.002545819205914945
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,depth_slope,30,overall,all,11,0.9871001553855369,0.8597467587929176,-0.01200708805210282,0.6354175296504739,7.652543859294705e-05,-0.0028119892488684805
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,depth_slope,120,overall,all,11,0.9680669579539529,0.7854312335460023,0.005438131124536776,0.5933764135549244,8.16926561410626e-05,-0.002592565504962344
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,depth_slope,600,overall,all,11,0.9388175425375723,0.6501461615391215,-0.0238406035140561,0.5476293447264592,-0.000185228536988288,-0.0025929723602239815
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,distance_to_zero_one,30,overall,all,11,0.9871001553855369,0.8597467587929176,-0.10697138055096134,0.34965330384543997,-0.0006145891347662052,-0.0029582095425070773
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,distance_to_zero_one,120,overall,all,11,0.9680669579539529,0.7854312335460023,-0.14210834466674738,0.39357124469827914,-0.0015018200322858622,-0.002718447914121622
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,distance_to_zero_one,600,overall,all,11,0.9388175425375723,0.6501461615391215,-0.21723873268298452,0.42552507779756765,-0.00042894040557782967,-0.00275316275277178
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,microprice_minus_mid,30,activity_bucket,high,11,0.9633819099967578,0.8203350924087018,-0.01857523961442967,0.4685265348000549,-3.393070627080734e-05,-0.0037005842925906603
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,microprice_minus_mid,30,activity_bucket,low,11,0.9917410480736861,0.8936567193747293,0.10342046477714882,0.623502843318316,0.0010302266033514465,-0.003258172020697321
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,microprice_minus_mid,30,activity_bucket,medium,11,0.9919019864848504,0.8722171153534675,0.08562063159464088,0.5831653183331099,0.00024346697010121978,-0.0028269454629704436
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,microprice_minus_mid,30,lifecycle_bucket,early,11,0.9862514824237294,0.8549708502467575,0.07303271968379775,0.5548259536939472,0.00016976360615519458,-0.0034437608613693484
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,microprice_minus_mid,30,lifecycle_bucket,late,1,0.975,0.9560439560439561,0.025945806853276434,0.5,5.1198699715557136e-05,-0.0007454212454212744
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,microprice_minus_mid,30,lifecycle_bucket,mid,6,0.9982139567196017,0.8725467822305126,0.05620600556920682,0.561713031074679,0.0002445047245770401,-0.002447330620463746
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,microprice_minus_mid,30,overall,all,11,0.9871001553855369,0.8597467587929176,0.05768948090809907,0.5514950806228175,5.076162015847804e-05,-0.0028361889932961458
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,microprice_minus_mid,30,price_bucket,"(0.80,0.96]",1,0.9999208155993269,0.7560333392726337,0.0782281252018764,0.549633848657445,0.001447865831336422,-0.008594598878563935
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,microprice_minus_mid,30,price_bucket,"(0.96,1]",1,0.9954217112625903,0.7148405560098119,0.02429064240457461,0.49847642946764653,0.00016129286139999116,-0.004772116318290995
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,microprice_minus_mid,30,price_bucket,"[0,0.04)",10,0.9871652513311677,0.8631840908044147,0.06083162693491042,0.5564364115875631,-7.847910647382623e-05,-0.0021868627041180077
highest-temperature-in-beijing-on-june-6-2026,Beijing,degraded,microprice_minus_mid,30,price_bucket,"[0.04,0.20)",8,0.882694881231181,0.18952522535877914,0.389850292892548,0.8021054587935429,0.005311016606209592,-0.0025082131273862825
