event_slug,city,quality,factor,horizon_seconds,slice_name,slice_value,token_count,coverage,zero_rate,ic,nonzero_hit_rate,top_bottom,crossing_markout_diagnostic
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,60,price_bucket,"(0.96,1]",1,0.9983974358974359,0.3873729266987694,0.09063886742717545,0.5395292697646349,0.0010526656641704315,-0.005075454034824949
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,60,price_bucket,"[0,0.04)",10,0.9943890848786646,0.8487716366096464,0.10974312890660361,0.5993814020175398,0.00030145900880063987,-0.0022061825848819043
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,60,price_bucket,"[0.04,0.20)",7,0.9918661445929036,0.4640973803291294,0.12075341717839824,0.6356376757235146,0.0042782122022754655,-0.031130805229257718
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,60,price_bucket,"[0.20,0.80]",6,0.8630226397974564,0.360696730567325,0.09334924224399291,0.6688589222492762,-0.005506220913698675,-0.12966090305145853
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,120,price_bucket,"(0.80,0.96]",1,1.0,0.4769553805774278,-0.14059479037269712,0.6008040201005025,0.0004163036921477276,-0.01161639516552811
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,120,price_bucket,"(0.96,1]",1,0.9980413105413105,0.23496877787689563,0.32277735998358786,0.5874815179891573,0.003927631001712155,-0.0043766622963101855
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,120,price_bucket,"[0,0.04)",10,0.9879645374539056,0.7903518560500274,0.12363336354171159,0.5696385549454257,0.0005592477760721901,-0.0021438122046857832
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,120,price_bucket,"[0.04,0.20)",7,0.9915230291042667,0.38759571859901376,0.13674797306965655,0.640346256710268,0.0048589825459537245,-0.031111361093039407
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,120,price_bucket,"[0.20,0.80]",6,0.8280599825359891,0.266997644138699,0.02618138201585457,0.6108368528563235,-0.0012918422817550662,-0.06810010415163786
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,300,price_bucket,"(0.80,0.96]",1,1.0,0.3163254593175853,-0.06224726526399679,0.5595695618754803,0.0020326822672907334,-0.012870993168681039
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,300,price_bucket,"(0.96,1]",1,0.9973290598290598,0.1817532583467238,0.2950000682561944,0.5249015520037063,0.007443761643888496,-0.00324967197750703
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,300,price_bucket,"[0,0.04)",10,0.9720631593067018,0.7254104709259839,0.1529960680284913,0.5525360235965151,0.001295594456905767,-0.0020957342386884337
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,300,price_bucket,"[0.04,0.20)",7,0.9846001695394179,0.19592485083125682,0.26315704633055803,0.6782497159093028,0.009573970644964859,-0.02055074474026988
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,300,price_bucket,"[0.20,0.80]",6,0.8262174295580555,0.19529939023353785,0.028333386545465883,0.6102728519710757,-0.0036617616836120705,-0.06567384550000027
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,600,price_bucket,"(0.80,0.96]",1,1.0,0.21511811023622046,0.1418108660321799,0.5676399678542727,0.00550328861154447,-0.015355281135049928
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,600,price_bucket,"(0.96,1]",1,0.9951923076923077,0.1202361782071927,0.54660910775503,0.6106213717480112,0.010814158222954708,-0.0014316175089235364
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,600,price_bucket,"[0,0.04)",10,0.9530268246432417,0.6614773456967702,0.13883148892355654,0.5511590678655918,0.00115454346041752,-0.0022816961684956802
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,600,price_bucket,"[0.04,0.20)",7,0.9963064626811448,0.11988511628955949,0.24622919131924145,0.666633702795757,0.013671874851167184,-0.0213252624439294
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,600,price_bucket,"[0.20,0.80]",6,0.8284265169165185,0.14712999540353414,0.13890937605692777,0.6124532963888364,0.0073090867121295144,-0.056659664223085306
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,900,price_bucket,"(0.80,0.96]",1,1.0,0.06078740157480315,0.37028196910118416,0.468218442256043,0.014411327717108683,-0.0159318444561219
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,900,price_bucket,"(0.96,1]",1,0.9932336182336182,0.12387952671208319,0.5648907538433714,0.58684041871395,0.010778989758633142,-0.0014789156626505953
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,900,price_bucket,"[0,0.04)",10,0.9311309135168356,0.6051854063255124,0.1068052392943755,0.5380437828903218,0.0013170983030966234,-0.002231693819315373
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,900,price_bucket,"[0.04,0.20)",7,1.0,0.08458384388487102,0.18745733565672304,0.658409333748034,0.014062310568384495,-0.020365745928589897
highest-temperature-in-busan-on-june-6-2026,Busan,clean,depth_imbalance_1,900,price_bucket,"[0.20,0.80]",6,0.828757274153474,0.12245354873524188,0.06221962625118277,0.6115288458987543,0.001571189826211769,-0.045660054253911876
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,30,price_bucket,"(0.80,0.96]",1,1.0,0.6604724409448819,-0.027614538490272594,0.6855287569573284,-0.0008701015412555845,-0.011320625918924593
highest-temperature-in-busan-on-june-6-2026,Busan,clean,microprice_minus_mid,30,price_bucket,"(0.96,1]",1,0.9983974358974359,0.43463527733190654,-0.19342596382018792,0.40854047163798596,-0.002019459067655997,-0.005781744571218254
