event_slug,market_label,token_id,factor,horizon_seconds,valid_rows,nonzero_rows,spearman_ic,nonzero_hit_rate,average_win_move,average_loss_move,zero_return_share,top_minus_bottom
highest-temperature-in-karachi-on-june-6-2026,37°C,38160168879389312787245560659437158720043276330081140380097886723129908215886,depth_imbalance_1,600,69978,44924,0.03799905302329017,0.5113302466387677,0.021931021723042097,0.019240650480572132,0.3182571665380548,0.0022769072982227025
highest-temperature-in-karachi-on-june-6-2026,38°C,33593265199302873693591935372280083779362488721546216153109746849865583724823,depth_imbalance_1,30,48269,8837,0.04268456509589408,0.5608238089849497,0.0036773607748184023,0.0046781757279051785,0.7905695166670119,-8.085017359450101e-07
highest-temperature-in-karachi-on-june-6-2026,38°C,33593265199302873693591935372280083779362488721546216153109746849865583724823,depth_imbalance_1,120,48247,14006,0.08251050728806651,0.5706125946023133,0.0041742992992993,0.005174260059860326,0.6539888490476092,0.0001914856287154272
highest-temperature-in-karachi-on-june-6-2026,38°C,33593265199302873693591935372280083779362488721546216153109746849865583724823,depth_imbalance_1,600,48221,25900,0.0028942097618413092,0.4973745173745174,0.0065152926564198115,0.004997964357044093,0.3905352439808382,0.0020261650459976422
highest-temperature-in-karachi-on-june-6-2026,39°C,98323514476835404504085163992843426513206215625235186043677384070061476881426,depth_imbalance_1,30,34602,4795,0.010114601445860327,0.5745568300312826,0.0008618874773139749,0.0012870098039215684,0.859690191318421,3.3752853645469645e-05
highest-temperature-in-karachi-on-june-6-2026,39°C,98323514476835404504085163992843426513206215625235186043677384070061476881426,depth_imbalance_1,120,34529,8202,0.009135736505424862,0.5335284077054377,0.0010925502742230348,0.0014828802927339252,0.7598829969011556,6.186658519328244e-05
highest-temperature-in-karachi-on-june-6-2026,39°C,98323514476835404504085163992843426513206215625235186043677384070061476881426,depth_imbalance_1,600,32971,17224,-0.005650198877265334,0.5082443102647468,0.0013112291523874801,0.0023870720188902007,0.47490218677019197,0.00038067852437417664
highest-temperature-in-karachi-on-june-6-2026,40°C,12908246885426440009775330285161165310967453631186687364094433746669385706820,depth_imbalance_1,30,26283,358,-0.056701424847722205,0.2905027932960894,0.0005384615384615384,0.0005314960629921262,0.9863790282692234,-8.424365135217857e-06
highest-temperature-in-karachi-on-june-6-2026,40°C,12908246885426440009775330285161165310967453631186687364094433746669385706820,depth_imbalance_1,120,26018,668,-0.10186152287246689,0.18413173652694612,0.0005000000000000001,0.0005834862385321102,0.9743254669843954,-2.2936028730955923e-05
highest-temperature-in-karachi-on-june-6-2026,40°C,12908246885426440009775330285161165310967453631186687364094433746669385706820,depth_imbalance_1,600,23874,1716,-0.19091695038829598,0.1853146853146853,0.0005047169811320755,0.0006001430615164522,0.9281226438803719,-0.00018799511063592993
highest-temperature-in-karachi-on-june-6-2026,41°C or higher,41744503327295264297998623790853964360849412257635197333508325640917363723358,depth_imbalance_1,30,25561,689,0.000768685652525883,0.41364296081277213,0.0005929824561403509,0.0005433168316831685,0.9730448730487853,0.00030891980360065466
highest-temperature-in-karachi-on-june-6-2026,41°C or higher,41744503327295264297998623790853964360849412257635197333508325640917363723358,depth_imbalance_1,120,25532,1359,0.023753835781294922,0.4650478292862399,0.0006329113924050633,0.0005763411279229713,0.9467726774244086,0.0006674035140981368
highest-temperature-in-karachi-on-june-6-2026,41°C or higher,41744503327295264297998623790853964360849412257635197333508325640917363723358,depth_imbalance_1,600,25429,2836,0.0014716185789726047,0.3959802538787024,0.0006981300089047196,0.0005726795096322244,0.8884737897675882,0.00028494602905039437
highest-temperature-in-beijing-on-june-6-2026,22°C or below,89524461528590554782747259006243974052252971996311732811400735351023642710974,depth_imbalance_1,30,70217,17940,0.0661339434937994,0.5371794871794872,0.005261336515513125,0.004241719860291465,0.743110642721848,0.0009554339978826238
highest-temperature-in-beijing-on-june-6-2026,22°C or below,89524461528590554782747259006243974052252971996311732811400735351023642710974,depth_imbalance_1,120,70017,27675,0.10952574767641869,0.5593495934959349,0.006839664082687339,0.005400984009840099,0.603124955367982,0.0022152672374864076
highest-temperature-in-beijing-on-june-6-2026,22°C or below,89524461528590554782747259006243974052252971996311732811400735351023642710974,depth_imbalance_1,600,69231,43949,0.2702318768558303,0.6179207718036815,0.010098261958242807,0.007777513101476899,0.36355101038552096,0.008150827166946747
highest-temperature-in-beijing-on-june-6-2026,23°C,67449811202192419739446926780323493129220939661730900717499237948581318835162,depth_imbalance_1,30,88067,14660,0.12628617405826054,0.656343792633015,0.003881365620453129,0.00386125446605796,0.8313216074125381,0.0008185406264019372
highest-temperature-in-beijing-on-june-6-2026,23°C,67449811202192419739446926780323493129220939661730900717499237948581318835162,depth_imbalance_1,120,87925,27728,0.2148499995512323,0.6208525678015003,0.004866018007551553,0.0048486159992390376,0.6797839067386977,0.0019976504890657073
highest-temperature-in-beijing-on-june-6-2026,23°C,67449811202192419739446926780323493129220939661730900717499237948581318835162,depth_imbalance_1,600,87741,46972,0.3062060013425428,0.5569062420165205,0.006423162200389921,0.007772714169028973,0.4543827856988181,0.0038526135103904386
highest-temperature-in-beijing-on-june-6-2026,24°C,4217287762561304301865608936776007732964022940405088476204426999521691730056,depth_imbalance_1,30,77315,4768,0.035588292535049436,0.48951342281879195,0.001385175664095973,0.0010188989317995074,0.9370755998189226,8.54815763833894e-05
highest-temperature-in-beijing-on-june-6-2026,24°C,4217287762561304301865608936776007732964022940405088476204426999521691730056,depth_imbalance_1,120,77265,11639,0.07752777901345718,0.5156800412406564,0.0013952849050316563,0.001162231683519603,0.8467223192907526,0.00025391605182717566
highest-temperature-in-beijing-on-june-6-2026,24°C,4217287762561304301865608936776007732964022940405088476204426999521691730056,depth_imbalance_1,600,77004,23053,0.1727183867468331,0.5777556066455559,0.0014819430888204825,0.0012455311280049313,0.6973923432548959,0.000579583498626544
highest-temperature-in-beijing-on-june-6-2026,25°C,27705325855552539822331204373760654097041086469973957828438375628498330848922,depth_imbalance_1,30,50334,4840,0.0794509726158475,0.5557851239669421,0.0010386617100371749,0.0009651162790697675,0.9032661819048754,7.655741682297767e-05
highest-temperature-in-beijing-on-june-6-2026,25°C,27705325855552539822331204373760654097041086469973957828438375628498330848922,depth_imbalance_1,120,50280,10627,0.115738364823278,0.5576362096546532,0.001062436719541006,0.0011650712614337377,0.7873906125696102,0.00011859057314992565
highest-temperature-in-beijing-on-june-6-2026,25°C,27705325855552539822331204373760654097041086469973957828438375628498330848922,depth_imbalance_1,600,49791,19901,0.31129771586224764,0.6778553841515502,0.0012574870274277244,0.0018563406644829205,0.5947259544897672,0.0005469215082248205
highest-temperature-in-beijing-on-june-6-2026,26°C,85970107514859538197891967692030488089905142242182299546782202943969579089636,depth_imbalance_1,30,29381,2063,0.14899875761412687,0.5550169655841009,0.0010768558951965064,0.0011356209150326798,0.9297505190429189,0.00010683794103518773
highest-temperature-in-beijing-on-june-6-2026,26°C,85970107514859538197891967692030488089905142242182299546782202943969579089636,depth_imbalance_1,120,29320,4940,0.23712591235212682,0.5589068825910931,0.0010588554871423397,0.001096145020651675,0.8314802182810368,0.0003395023198138576
highest-temperature-in-beijing-on-june-6-2026,26°C,85970107514859538197891967692030488089905142242182299546782202943969579089636,depth_imbalance_1,600,29058,7886,0.27541601642821995,0.505579507988841,0.001791321795836469,0.0015430879712746855,0.7285773281024158,0.0009842802025535693
highest-temperature-in-beijing-on-june-6-2026,27°C,96656789019780649594470211098601660913207191266935835495173726739965268267134,depth_imbalance_1,30,17066,898,0.06920322949025834,0.47216035634743875,0.0015589622641509436,0.0011329113924050636,0.9472635649830071,9.507803066213974e-05
highest-temperature-in-beijing-on-june-6-2026,27°C,96656789019780649594470211098601660913207191266935835495173726739965268267134,depth_imbalance_1,120,16982,2068,0.12556759769020276,0.5188588007736944,0.0014273066169617897,0.0010226130653266335,0.8781062301260157,0.00020780848405249863
highest-temperature-in-beijing-on-june-6-2026,27°C,96656789019780649594470211098601660913207191266935835495173726739965268267134,depth_imbalance_1,600,16718,4768,0.08469309741959612,0.48468959731543626,0.0014961055819991344,0.001220797720797721,0.7146787893288671,0.0005297144110297918
highest-temperature-in-beijing-on-june-6-2026,28°C,69402883652873696859056945833349935604527202604890708189674112766395936774524,depth_imbalance_1,30,6345,1199,0.017811063512149096,0.6864053377814846,0.0012551640340218713,0.001329787234042553,0.8110323089046493,7.671910784875592e-05
highest-temperature-in-beijing-on-june-6-2026,28°C,69402883652873696859056945833349935604527202604890708189674112766395936774524,depth_imbalance_1,120,6267,1990,0.10851763413227104,0.5974874371859297,0.0011349873843566024,0.001274656679151061,0.6824636987394288,4.995384529833738e-05
highest-temperature-in-beijing-on-june-6-2026,28°C,69402883652873696859056945833349935604527202604890708189674112766395936774524,depth_imbalance_1,600,6020,2756,0.19582307804957336,0.6469521044992743,0.001900729108244532,0.001785200411099692,0.5421926910299003,-0.0002932507442322005
highest-temperature-in-beijing-on-june-6-2026,29°C,78148056226725212444479795532656944690809624355319151330284076986183952889120,depth_imbalance_1,30,2452,106,-0.017612493748166758,0.6037735849056604,0.0011249999999999995,0.001035714285714286,0.9567699836867863,-0.00027143012388611184
highest-temperature-in-beijing-on-june-6-2026,29°C,78148056226725212444479795532656944690809624355319151330284076986183952889120,depth_imbalance_1,120,2397,130,-0.003373780561557896,0.6461538461538462,0.0011130952380952375,0.0009891304347826092,0.9457655402586567,-0.00031483804122586995
highest-temperature-in-beijing-on-june-6-2026,29°C,78148056226725212444479795532656944690809624355319151330284076986183952889120,depth_imbalance_1,600,2161,187,0.14690486454225407,0.6524064171122995,0.0013073770491803278,0.0008461538461538465,0.9134659879685331,-2.383058176100663e-05
highest-temperature-in-beijing-on-june-6-2026,30°C,47995344816702653723068520084526201269440657891497954207585293487131367968065,depth_imbalance_1,30,3686,916,-0.024887640794371026,0.5131004366812227,0.0025585106382978724,0.0035695067264574,0.75122083559414,2.1399016740758183e-05
highest-temperature-in-beijing-on-june-6-2026,30°C,47995344816702653723068520084526201269440657891497954207585293487131367968065,depth_imbalance_1,120,3405,772,-0.07121607833149489,0.4339378238341969,0.0007895522388059703,0.002617848970251717,0.7732745961820852,-1.6511929082153803e-05
highest-temperature-in-beijing-on-june-6-2026,30°C,47995344816702653723068520084526201269440657891497954207585293487131367968065,depth_imbalance_1,600,3331,1050,0.11470418151023974,0.62,0.0007726574500768051,0.0014461152882205514,0.6847793455418794,-0.00018425290673319494
highest-temperature-in-beijing-on-june-6-2026,31°C,80802196833270631325266346533780177201057130644492936891849927720337561585314,depth_imbalance_1,30,3506,873,-0.01535414896177613,0.5326460481099656,0.0028354838709677426,0.0020490196078431374,0.750998288648032,-2.3306548070281836e-05
highest-temperature-in-beijing-on-june-6-2026,31°C,80802196833270631325266346533780177201057130644492936891849927720337561585314,depth_imbalance_1,120,3386,858,-0.04585794022896631,0.46736596736596736,0.0009264339152119702,0.0009332603938730856,0.7466036621382162,-4.093837416292278e-05
highest-temperature-in-beijing-on-june-6-2026,31°C,80802196833270631325266346533780177201057130644492936891849927720337561585314,depth_imbalance_1,600,3351,1138,0.06486653357989738,0.5694200351493849,0.000756172839506173,0.0013581632653061225,0.660399880632647,-0.0002499912872253298
highest-temperature-in-beijing-on-june-6-2026,32°C or higher,7999360326902544246525198607420435173899912021658217085612587122894675836887,depth_imbalance_1,30,2285,239,0.03648689548282067,0.4769874476987448,0.0006929824561403508,0.0009599999999999995,0.8954048140043763,-3.566550702229099e-05
highest-temperature-in-beijing-on-june-6-2026,32°C or higher,7999360326902544246525198607420435173899912021658217085612587122894675836887,depth_imbalance_1,120,2156,291,0.12102232660525292,0.5738831615120275,0.0008113772455089819,0.0009556451612903221,0.8650278293135436,8.905021297509811e-05
highest-temperature-in-beijing-on-june-6-2026,32°C or higher,7999360326902544246525198607420435173899912021658217085612587122894675836887,depth_imbalance_1,600,1891,383,0.320227550381064,0.6971279373368147,0.0009831460674157302,0.0007844827586206894,0.7974616604970914,0.0007095961664482301
highest-temperature-in-busan-on-june-6-2026,23°C or below,9240623362032232402210121631897629934803161391074671828803872173952662674475,depth_imbalance_1,30,17991,894,0.007487763160767782,0.8087248322147651,0.0005442600276625172,0.0005409356725146198,0.9503084875771219,-1.0264047826316575e-05
highest-temperature-in-busan-on-june-6-2026,23°C or below,9240623362032232402210121631897629934803161391074671828803872173952662674475,depth_imbalance_1,120,17581,1631,-0.038200285231005555,0.6940527283874923,0.0005808303886925795,0.0005150300601202404,0.9072293953700017,-4.2769681679544474e-05
highest-temperature-in-busan-on-june-6-2026,23°C or below,9240623362032232402210121631897629934803161391074671828803872173952662674475,depth_imbalance_1,600,17121,2338,0.007430047524266415,0.6120615911035072,0.0008043326345213136,0.0005760749724366041,0.8634425559254716,-4.662686714343106e-05
highest-temperature-in-busan-on-june-6-2026,24°C,103340811079680109104163214421891175852528773825726489725745707860192402990251,depth_imbalance_1,30,25161,2248,0.0027399329539146374,0.4488434163701068,0.0019494549058473737,0.0015468119451170295,0.9106553793569413,0.00012061947808494665
highest-temperature-in-busan-on-june-6-2026,24°C,103340811079680109104163214421891175852528773825726489725745707860192402990251,depth_imbalance_1,120,24978,4256,0.035740678551228096,0.46968984962406013,0.0023889444722361174,0.0023012848914488256,0.8295700216190247,0.00034842114266164895
highest-temperature-in-busan-on-june-6-2026,24°C,103340811079680109104163214421891175852528773825726489725745707860192402990251,depth_imbalance_1,600,24583,6046,0.08652814665617539,0.4814753556070129,0.004084335279972518,0.006537799043062201,0.754017003620388,0.001513609599454973
highest-temperature-in-busan-on-june-6-2026,25°C,42131479452771174452734651970980678998744861425723702313108406384374737523614,depth_imbalance_1,30,44695,16909,0.03886198248274032,0.5222662487432728,0.011173932736949384,0.012144466452092103,0.6179885893276653,0.0004534623559682296
highest-temperature-in-busan-on-june-6-2026,25°C,42131479452771174452734651970980678998744861425723702313108406384374737523614,depth_imbalance_1,120,44422,24142,0.03435723752540094,0.5275453566398807,0.013318035489949752,0.015014027704716815,0.45250101301157086,0.0013681289030857814
highest-temperature-in-busan-on-june-6-2026,25°C,42131479452771174452734651970980678998744861425723702313108406384374737523614,depth_imbalance_1,600,43718,29608,0.004973640691079878,0.5264793299108349,0.016752117013086994,0.0209413694721826,0.31778672400384284,0.0016560992174735802
highest-temperature-in-busan-on-june-6-2026,26°C,66173946712642627581693841475041958318768566932010878185227907218255965480677,depth_imbalance_1,30,58610,18097,0.03515934030146259,0.5378792064983147,0.009674748304910627,0.01020925505201483,0.6857874082921003,0.0009879083687547418
highest-temperature-in-busan-on-june-6-2026,26°C,66173946712642627581693841475041958318768566932010878185227907218255965480677,depth_imbalance_1,120,58301,25681,0.06301816826757657,0.5414508780810716,0.011606868033081627,0.009739937160326092,0.5526148779609269,0.0031108308571706827
highest-temperature-in-busan-on-june-6-2026,26°C,66173946712642627581693841475041958318768566932010878185227907218255965480677,depth_imbalance_1,600,57789,39430,0.2544179763583594,0.6435201623129597,0.019979348939859705,0.016327546955037,0.3086573569364412,0.021541818700233716
highest-temperature-in-busan-on-june-6-2026,27°C,5946654694367117579209871483906193420241553296738637495164320772548997179790,depth_imbalance_1,30,88848,35551,0.0874063677606869,0.5676070996596438,0.013745131076862076,0.013295862607338007,0.5912682333873582,0.0024716202724920874
highest-temperature-in-busan-on-june-6-2026,27°C,5946654694367117579209871483906193420241553296738637495164320772548997179790,depth_imbalance_1,120,88846,46231,0.09701260373554754,0.5673465856243646,0.01959001486903808,0.02227114788521148,0.46643630551741216,0.0029709057834422185
highest-temperature-in-busan-on-june-6-2026,27°C,5946654694367117579209871483906193420241553296738637495164320772548997179790,depth_imbalance_1,600,88830,57548,0.08993919472253492,0.5446583721415167,0.040126834481878516,0.051704682491222724,0.3311493864685354,0.005471840473826515
highest-temperature-in-busan-on-june-6-2026,28°C,71861574094915050859081629312453198484810430469432718791570974826816890472365,depth_imbalance_1,30,139187,84638,0.0960031781945491,0.5521633308915617,0.007202711088286903,0.00840296538623892,0.37588280514703243,0.0008574321079830188
highest-temperature-in-busan-on-june-6-2026,28°C,71861574094915050859081629312453198484810430469432718791570974826816890472365,depth_imbalance_1,120,137594,101280,0.05566907846465471,0.540333728278041,0.009356098675194154,0.013612544302437976,0.23978516505080164,-0.000613003323502261
highest-temperature-in-busan-on-june-6-2026,28°C,71861574094915050859081629312453198484810430469432718791570974826816890472365,depth_imbalance_1,600,137789,120552,0.08829527742140329,0.5439644302873449,0.020794581859216787,0.027514779176367864,0.08570350318240208,0.005840299851877466
highest-temperature-in-busan-on-june-6-2026,29°C,79219314270855014123329557752993172019574958997623090135483761078279745666163,depth_imbalance_1,30,58383,20238,0.07639192970721514,0.543976677537306,0.003371287128712872,0.004398309676021238,0.637257420824555,0.00044732763203563566
highest-temperature-in-busan-on-june-6-2026,29°C,79219314270855014123329557752993172019574958997623090135483761078279745666163,depth_imbalance_1,120,58293,29696,0.11235665250516307,0.5518925107758621,0.005861370431386905,0.006726873074321785,0.4672430652050847,0.0017536733459919663
highest-temperature-in-busan-on-june-6-2026,29°C,79219314270855014123329557752993172019574958997623090135483761078279745666163,depth_imbalance_1,600,57566,36759,0.13952601665398773,0.5585298838379716,0.01089111587355706,0.01067950456001972,0.32936108119376023,0.005332756245066136
highest-temperature-in-busan-on-june-6-2026,30°C,47813525806827130185427369018439903669542940256973617045619380727320498724172,depth_imbalance_1,30,38050,7256,0.07888290418518402,0.5294928335170893,0.001153045288912025,0.0010187463386057412,0.8092772667542707,0.0001681984406697825
highest-temperature-in-busan-on-june-6-2026,30°C,47813525806827130185427369018439903669542940256973617045619380727320498724172,depth_imbalance_1,120,38041,9973,0.055681698375351765,0.4734783916574752,0.001489093604404913,0.0010421824414397257,0.7378092058568386,0.0002618302918489251
highest-temperature-in-busan-on-june-6-2026,30°C,47813525806827130185427369018439903669542940256973617045619380727320498724172,depth_imbalance_1,600,37670,14753,0.07039615832009578,0.49223886667118555,0.0018645001377031122,0.0015135495928447474,0.6083355455269445,0.00042215560047773585
highest-temperature-in-busan-on-june-6-2026,31°C,108253263139351184001314148626348579104882415346239097336412906816434403767151,depth_imbalance_1,30,37568,1296,-0.0025408098722440715,0.4699074074074074,0.0010993431855500823,0.001000727802037846,0.9631335178875639,-2.0340538397236657e-05
highest-temperature-in-busan-on-june-6-2026,31°C,108253263139351184001314148626348579104882415346239097336412906816434403767151,depth_imbalance_1,120,37505,3003,-0.016530506348943493,0.4202464202464202,0.0011557052297939778,0.0009893739230327399,0.9159578722836955,-5.3862645921206936e-05
highest-temperature-in-busan-on-june-6-2026,31°C,108253263139351184001314148626348579104882415346239097336412906816434403767151,depth_imbalance_1,600,37051,6409,-0.06353716049052537,0.40427523794663756,0.0012628328830567351,0.0012712152959664747,0.8215702680089606,-0.00022134277824585385
highest-temperature-in-busan-on-june-6-2026,32°C,7267560323757674951533643166109210943909554467447136821522289088810524192305,depth_imbalance_1,30,25777,542,0.1454281070007118,0.9114391143911439,0.0006366396761133605,0.0007395833333333337,0.9789735035108817,4.530829346661763e-05
highest-temperature-in-busan-on-june-6-2026,32°C,7267560323757674951533643166109210943909554467447136821522289088810524192305,depth_imbalance_1,120,25649,944,0.16600993379786982,0.8866525423728814,0.0007712066905615295,0.0009018691588785052,0.9631954462162268,7.637944620147198e-05
highest-temperature-in-busan-on-june-6-2026,32°C,7267560323757674951533643166109210943909554467447136821522289088810524192305,depth_imbalance_1,600,24942,1470,0.1793592872802267,0.8340136054421768,0.0009229200652528551,0.000739754098360656,0.9410632667789272,8.395761361407166e-05
highest-temperature-in-busan-on-june-6-2026,33°C or higher,60615396667089590646389624718689709651781009762206075704390466280247586922530,depth_imbalance_1,30,34264,608,-0.0043398609595125094,0.5411184210526315,0.0006352583586626141,0.0005716845878136202,0.9822554284380107,1.6499910956713141e-06
highest-temperature-in-busan-on-june-6-2026,33°C or higher,60615396667089590646389624718689709651781009762206075704390466280247586922530,depth_imbalance_1,120,34188,1454,0.004439070249877842,0.548143053645117,0.0006718946047678797,0.000536529680365297,0.9574704574704574,1.5575140329226042e-05
highest-temperature-in-busan-on-june-6-2026,33°C or higher,60615396667089590646389624718689709651781009762206075704390466280247586922530,depth_imbalance_1,600,33484,3917,0.09320554021278066,0.6014807250446771,0.000624151103565365,0.0005409993593850097,0.8830187552263767,2.2932151224514895e-05
highest-temperature-in-qingdao-on-june-6-2026,18°C or below,18625209804774066314040140378438972135402420472856224885082747857601360370601,depth_imbalance_1,30,8511,278,-0.03310185511628874,0.39928057553956836,0.001648648648648649,0.0009491017964071858,0.9673363882035013,4.238458826636782e-06
highest-temperature-in-qingdao-on-june-6-2026,18°C or below,18625209804774066314040140378438972135402420472856224885082747857601360370601,depth_imbalance_1,120,8513,556,-0.017464220098658962,0.5215827338129496,0.003893103448275862,0.0010338345864661657,0.9336309174204158,0.00018510928961748633
highest-temperature-in-qingdao-on-june-6-2026,18°C or below,18625209804774066314040140378438972135402420472856224885082747857601360370601,depth_imbalance_1,600,8483,1274,0.07629064947092291,0.6263736263736264,0.005126566416040099,0.0010315126050420172,0.8487563362018153,0.0012318797585568282
highest-temperature-in-qingdao-on-june-6-2026,19°C,12276753294001179870682247773353174677380475027741416183236851077218715364441,depth_imbalance_1,30,44656,7312,0.08308495548730915,0.4963074398249453,0.0023562965004133374,0.0031377952755905518,0.8358339304908635,0.00010673670296701521
highest-temperature-in-qingdao-on-june-6-2026,19°C,12276753294001179870682247773353174677380475027741416183236851077218715364441,depth_imbalance_1,120,43760,9272,0.06818659676901705,0.399374460742019,0.002058736159870376,0.0030321422158376735,0.7873628884826326,9.00352006314752e-05
highest-temperature-in-qingdao-on-june-6-2026,19°C,12276753294001179870682247773353174677380475027741416183236851077218715364441,depth_imbalance_1,600,42790,12493,0.1154413081086771,0.44600976546866244,0.002273241206030151,0.0030275971680393007,0.7070343538209862,0.00030470666568929277
highest-temperature-in-qingdao-on-june-6-2026,20°C,102185462326837929981970792631627219311916572577586400460072882427360359763009,depth_imbalance_1,30,25967,12947,0.03751156678552147,0.6067042558121573,0.0031721833227243805,0.004174293008641005,0.5012900989717719,0.0009346256670313971
highest-temperature-in-qingdao-on-june-6-2026,20°C,102185462326837929981970792631627219311916572577586400460072882427360359763009,depth_imbalance_1,120,25910,16355,0.14346750761000046,0.5474778355243045,0.003238608443153898,0.004342791514660181,0.3686607487456581,0.0030028403125755094
highest-temperature-in-qingdao-on-june-6-2026,20°C,102185462326837929981970792631627219311916572577586400460072882427360359763009,depth_imbalance_1,600,25794,18040,0.1916032596906257,0.5696230598669623,0.005025155702608019,0.006984544049459042,0.30049623943552767,0.006295552469228063
highest-temperature-in-qingdao-on-june-6-2026,21°C,29873632072662234824453081754248221871147186122785656478050569916725435026190,depth_imbalance_1,30,57084,29756,0.09015046403616875,0.520096787202581,0.01709627810803825,0.016302836134453783,0.4634048069511597,0.0037516763251701033
highest-temperature-in-qingdao-on-june-6-2026,21°C,29873632072662234824453081754248221871147186122785656478050569916725435026190,depth_imbalance_1,120,56987,38446,0.11218949966538459,0.5219528689590595,0.028386380624906563,0.02479609880842265,0.30980749995613033,0.005411186617838926
highest-temperature-in-qingdao-on-june-6-2026,21°C,29873632072662234824453081754248221871147186122785656478050569916725435026190,depth_imbalance_1,600,56904,47015,0.14088192546435288,0.5400616824417739,0.045425190027962664,0.05004897336293008,0.15830170111064248,0.01784933867419127
highest-temperature-in-qingdao-on-june-6-2026,22°C,2512322340099675348003697505184029375785120842373666802637296450233971096378,depth_imbalance_1,30,70357,34671,0.02845795956928254,0.5172045801967062,0.021187095694847197,0.02688750821434972,0.4867603792088918,-0.0009722286289313917
highest-temperature-in-qingdao-on-june-6-2026,22°C,2512322340099675348003697505184029375785120842373666802637296450233971096378,depth_imbalance_1,120,69258,42015,-0.013442731711765236,0.48887302153992623,0.02888354430379746,0.044068917345750865,0.3713361633313119,-0.014828415241540691
highest-temperature-in-qingdao-on-june-6-2026,22°C,2512322340099675348003697505184029375785120842373666802637296450233971096378,depth_imbalance_1,600,67358,49746,0.034427147446380924,0.5063120652916817,0.05801494818755708,0.08818070768353761,0.23853142908043587,0.0059072748738098636
highest-temperature-in-qingdao-on-june-6-2026,23°C,69817253728173965620566130444588442525190514165345666492281922838030080391949,depth_imbalance_1,30,77734,24939,0.10369319316178814,0.5930470347648262,0.022315855307640284,0.01845886294216179,0.6648442123137881,0.003397351450832805
highest-temperature-in-qingdao-on-june-6-2026,23°C,69817253728173965620566130444588442525190514165345666492281922838030080391949,depth_imbalance_1,120,76564,34439,0.12093043103853446,0.5827985713870902,0.03619159483832394,0.027898211302895323,0.53813802831618,0.005049775856670462
highest-temperature-in-qingdao-on-june-6-2026,23°C,69817253728173965620566130444588442525190514165345666492281922838030080391949,depth_imbalance_1,600,73312,44205,0.1082062645589204,0.5547336274177129,0.04506881575727917,0.05329649951734999,0.38573494107376693,-0.0051158857331779495
highest-temperature-in-qingdao-on-june-6-2026,24°C,69533891651862651741772203230062721995137201736306335947966253292947908398933,depth_imbalance_1,30,95510,42517,0.036580428581572656,0.4924853587976574,0.019803930464683126,0.014000695152470106,0.5430216731232331,0.005136114361058431
highest-temperature-in-qingdao-on-june-6-2026,24°C,69533891651862651741772203230062721995137201736306335947966253292947908398933,depth_imbalance_1,120,94923,60278,0.036575868316951976,0.47086831016291186,0.030296392206602546,0.022715739144066473,0.35025230976686367,0.008633137210844074
highest-temperature-in-qingdao-on-june-6-2026,24°C,69533891651862651741772203230062721995137201736306335947966253292947908398933,depth_imbalance_1,600,93357,76602,0.06657910229155764,0.5341897078405263,0.035334042033235584,0.052419301048147515,0.1633085896076352,-0.020560506237053217
highest-temperature-in-qingdao-on-june-6-2026,25°C,108098511837958448472222592599471636410861458804983522584468497752567814854284,depth_imbalance_1,30,72220,24083,0.07380430992664087,0.5041730681393514,0.010980316257618182,0.012696968428104846,0.6566740515092772,0.0014954326933945081
highest-temperature-in-qingdao-on-june-6-2026,25°C,108098511837958448472222592599471636410861458804983522584468497752567814854284,depth_imbalance_1,120,72103,34107,0.12010047253317073,0.5329990910956696,0.019723747180813024,0.01874974886991462,0.5140978877439218,0.007143920114910097
highest-temperature-in-qingdao-on-june-6-2026,25°C,108098511837958448472222592599471636410861458804983522584468497752567814854284,depth_imbalance_1,600,71755,50139,0.05366378881911738,0.482638265621572,0.03194018347865615,0.027473188126445645,0.2869765173158665,0.009788438882213535
highest-temperature-in-qingdao-on-june-6-2026,26°C,55787817629419757848842804594258550594620196634180730061797154873413848283836,depth_imbalance_1,30,58340,20725,0.1212446475215692,0.5369360675512665,0.004521252695902229,0.004019120558507866,0.6436235858758999,0.0017285233048104243
highest-temperature-in-qingdao-on-june-6-2026,26°C,55787817629419757848842804594258550594620196634180730061797154873413848283836,depth_imbalance_1,120,58312,28378,0.10971588675288932,0.4927760941574459,0.005238701372997713,0.004648673058218703,0.5117643023734394,0.002730832037176018
highest-temperature-in-qingdao-on-june-6-2026,26°C,55787817629419757848842804594258550594620196634180730061797154873413848283836,depth_imbalance_1,600,58206,38131,0.04122712783001414,0.43125016390863075,0.005579238628071031,0.005567413657951768,0.3435212864653129,0.0034400321120206107
highest-temperature-in-qingdao-on-june-6-2026,27°C,33977651409298704373295487422574684321964290201066799771753576972855574045777,depth_imbalance_1,30,53795,16219,0.047462882460550936,0.5139651026573772,0.0015638195777351249,0.0014812888494228084,0.6978901384887072,0.00017185648393031736
highest-temperature-in-qingdao-on-june-6-2026,27°C,33977651409298704373295487422574684321964290201066799771753576972855574045777,depth_imbalance_1,120,53764,21593,0.002954833624574162,0.46357615894039733,0.0016703796203796206,0.0016433998100664766,0.5977791830964958,9.674522257295616e-05
highest-temperature-in-qingdao-on-june-6-2026,27°C,33977651409298704373295487422574684321964290201066799771753576972855574045777,depth_imbalance_1,600,53547,31727,-0.03468370373652437,0.4314306426702808,0.0025930376972530685,0.001901879261599867,0.4071376547705754,0.0006282614903892887
