event_slug,city,quality,factor,horizon_seconds,slice_name,slice_value,token_count,coverage,zero_rate,ic,nonzero_hit_rate,top_bottom,crossing_markout_diagnostic
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,60,spread_bucket,wide,11,0.9997952497952499,0.6758662164371614,0.2110832880725108,0.6442374764987905,0.0011870305420277102,-0.03711036677963297
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,120,activity_bucket,high,11,1.0,0.6745999802599654,-0.013793336975205042,0.6895511583011583,0.004958341200163633,-0.019836352557259927
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,120,activity_bucket,low,11,0.9728400830453497,0.7826383274659203,0.12502625531253914,0.6463617300920027,0.0025846352314363493,-0.018821795882246854
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,120,activity_bucket,medium,11,0.9937786916788833,0.7070551923374898,0.22494235603642895,0.7129149097548192,0.0036148243119126177,-0.021265722817088703
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,120,lifecycle_bucket,early,11,0.9911613689592692,0.7164896133482018,0.22066670926797868,0.7071258429310842,0.0035791271179494073,-0.02083269862628366
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,120,overall,all,11,0.9911613689592692,0.7164896133482018,0.22066670926797868,0.7071258429310842,0.0035791271179494073,-0.02083269862628366
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,120,price_bucket,"[0,0.04)",5,0.991342480602398,0.9093457447138787,0.3811497722893586,0.9163203463203462,0.0007385719401814292,-0.003285636731061542
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,120,price_bucket,"[0.04,0.20)",4,0.9912166130358002,0.6635933818213324,0.1102791688740884,0.516030829349686,0.004711207365912419,-0.02626288670030868
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,120,price_bucket,"[0.20,0.80]",3,0.9932297587470001,0.37369361936193624,0.0006798852478888673,0.5495633508637122,0.0025915270520335976,-0.04699926557366946
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,120,spread_bucket,medium,11,0.9938885811482627,0.7935709171856267,0.10688126061947392,0.5936274720431697,0.0014134712461448622,-0.0175883132852521
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,120,spread_bucket,tight,11,0.9806476871860558,0.8027838881322769,0.030314579715050388,0.6203741814889865,0.005750246644606133,-0.006746253581990991
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,120,spread_bucket,wide,11,0.998976248976249,0.5540022697724244,0.35873389385181503,0.6654190216146006,0.006306140038532886,-0.03782535301255715
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,300,activity_bucket,high,11,1.0,0.5796340256885218,0.3324013998582917,0.7202226345083488,0.004429713804713811,-0.014151368490283112
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,300,activity_bucket,low,11,0.9450719261264083,0.6815447056486463,0.16025495063717365,0.6447105211268034,0.003936640899808449,-0.019305297443801647
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,300,activity_bucket,medium,11,0.9865615917186201,0.6211847151854699,0.2995412276289109,0.6988857587553047,0.0058857186882885805,-0.020752701433067056
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,300,lifecycle_bucket,early,11,0.9813973038230427,0.6266730127329955,0.29934562064919357,0.6949231121267959,0.006402346069392697,-0.02036364856491034
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,300,price_bucket,"[0,0.04)",5,0.9849730593837505,0.8518451142697329,0.5054015600600164,0.9065914368335148,0.000951950329259759,-0.0032543476555587938
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,300,price_bucket,"[0.04,0.20)",4,0.9776290316757908,0.583572810472296,0.09851619780457543,0.4669425654125954,0.00960520654740183,-0.025760522850165706
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,300,price_bucket,"[0.20,0.80]",3,0.9839002730249415,0.217483164983165,0.046138644375809716,0.5701231176631313,0.0036336587636511424,-0.04692727097144902
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,300,spread_bucket,medium,11,0.9820528049836283,0.7414437067746994,0.059704204025040064,0.5384619541036438,0.0035487415864138444,-0.0174384861939049
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,300,spread_bucket,tight,11,0.9634144915180184,0.7364291238458819,0.1597906578645399,0.636328477868112,0.01346519485461665,-0.0034940865758111587
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,300,spread_bucket,wide,11,0.9987714987714987,0.4074265674882168,0.45182858062696063,0.6774279138556026,0.00680350029539998,-0.03926415449091936
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,600,activity_bucket,high,11,1.0,0.5561980530590009,0.39030491931045525,0.7317156527682843,0.008274410774410783,-0.01298776955901279
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,600,activity_bucket,low,11,0.8927404677389742,0.5934098101183353,0.2069349481192262,0.6664006368336007,0.0012708375332959355,-0.0190932793738916
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,600,activity_bucket,medium,11,0.9613265787106354,0.5430748554827636,0.3458421393267162,0.6961490051855973,0.006906942588671781,-0.019690612652440372
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,600,lifecycle_bucket,early,11,0.9536971154918706,0.5485886502868973,0.337315305448702,0.6944600425615572,0.007007409569212458,-0.019461261352872097
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,600,overall,all,11,0.9536971154918706,0.5485886502868973,0.337315305448702,0.6944600425615572,0.007007409569212458,-0.019461261352872097
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,600,price_bucket,"[0,0.04)",5,0.9502145074453099,0.758142859570141,0.5126431201062011,0.8640799947472507,0.0012245355173972107,-0.00317226090800009
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,600,price_bucket,"[0.04,0.20)",4,0.9499514504643101,0.5257316503038804,0.21166576480759877,0.5425464753438167,0.010907211867719632,-0.023743471306976866
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,600,price_bucket,"[0.20,0.80]",3,0.9726464958560449,0.16670523040513055,0.033752047378093696,0.5636736894698086,0.0034784610817550124,-0.047735335125041016
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,600,spread_bucket,medium,11,0.9547713236315054,0.6668143370955901,0.09963643278628252,0.5571954521339846,0.006069384441956395,-0.01631431343771586
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,600,spread_bucket,tight,11,0.9200382399889889,0.6780170682721262,0.17196828603801384,0.6614407089653523,0.013294686641610801,-0.0019200319145191126
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,600,spread_bucket,wide,11,0.9863854911024723,0.3144109895695234,0.4000274261499724,0.6657549711467161,0.002408080896650396,-0.03870134628283575
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,900,activity_bucket,high,11,1.0,0.41164850235625394,-0.09100366107199213,0.6003584020220233,0.009974787792252757,-0.012153754181704007
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,900,activity_bucket,low,11,0.8588338119095072,0.5311362635008502,0.21099966351839028,0.6385782372964278,0.0036167780710113923,-0.01950894617259895
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,900,activity_bucket,medium,11,0.9575095197463156,0.47682512885022615,0.23520716132297767,0.6326314151470569,0.002979836389607452,-0.018781213012822904
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,900,lifecycle_bucket,early,11,0.9458538267150864,0.4693376240018464,0.216593579907079,0.616356256872426,0.003212362683463536,-0.018750006104603586
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,900,price_bucket,"[0,0.04)",5,0.9464030769574746,0.6571799659271622,0.34463674883212975,0.7123862676866283,0.0013515221467096364,-0.003173247001155663
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,900,price_bucket,"[0.04,0.20)",4,0.9386008102180222,0.4310248057715344,0.14355724707247167,0.49223135994948847,0.010416910631361024,-0.023964854021583618
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,900,price_bucket,"[0.20,0.80]",3,0.9633651052749196,0.17211705831157528,-0.07424009308485868,0.580431135771693,-0.010329065819617808,-0.04565022105103638
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,900,spread_bucket,medium,11,0.9476276340378088,0.5591479862928249,-0.03069572991536342,0.5021552389440029,0.004632315800131842,-0.016225058246169998
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,900,spread_bucket,tight,11,0.904405412799174,0.5966616613439996,-0.06305126519019896,0.7117076988159319,0.0061181811934710745,0.0008193081705338067
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_1,900,spread_bucket,wide,11,0.9856503771598111,0.27268954593552724,0.38122332596816766,0.6144433153646219,0.002334483173204821,-0.03894901233522768
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_3,30,overall,all,11,0.9967530796549496,0.8187667871089078,0.040582254266253844,0.4890925059294901,0.003836656685495016,-0.021145852355070386
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_3,120,overall,all,11,0.9911613689592692,0.7164896133482018,0.05761650087003818,0.48455714765750757,0.005431584020123342,-0.02114645667497135
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_3,600,overall,all,11,0.9536971154918706,0.5485886502868973,0.1441524512036592,0.6230948126879061,0.009816736170703817,-0.019282020606615536
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_5,30,overall,all,11,0.9967530796549496,0.8187667871089078,0.033224650843319915,0.4441457747496816,0.002632775603734724,-0.021155242640166574
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_5,120,overall,all,11,0.9911613689592692,0.7164896133482018,0.045357298151405816,0.46185369420261907,0.00315130122762238,-0.02128848981562468
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_imbalance_5,600,overall,all,11,0.9536971154918706,0.5485886502868973,0.09596767415295927,0.5858112499451198,0.006429889850942052,-0.020551371739205026
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_slope,30,overall,all,11,0.9967530796549496,0.8187667871089078,-0.04688195041567975,0.4139347111785252,0.003471018148488542,-0.021096686196604143
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_slope,120,overall,all,11,0.9911613689592692,0.7164896133482018,-0.13827918134393935,0.35505524234436386,0.004698549763839815,-0.020542645621049956
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,depth_slope,600,overall,all,11,0.9536971154918706,0.5485886502868973,-0.16525982126728797,0.4835697656996224,0.005138093121843611,-0.019607937836558384
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,distance_to_zero_one,30,overall,all,11,0.9967530796549496,0.8187667871089078,-0.2713643728991835,0.5827239359260994,-0.02177186255888161,-0.021907167275254266
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,distance_to_zero_one,120,overall,all,11,0.9911613689592692,0.7164896133482018,-0.4092845787803389,0.6639439210896674,-0.039059700204273406,-0.0220236016673887
highest-temperature-in-buenos-aires-on-june-12-2026,Buenos Aires,degraded,distance_to_zero_one,600,overall,all,11,0.9536971154918706,0.5485886502868973,-0.5680120042710225,0.5770342016980788,-0.05296435376692957,-0.02151003211348584
