event_slug,city,quality,factor,horizon_seconds,slice_name,slice_value,token_count,coverage,zero_rate,ic,nonzero_hit_rate,top_bottom,crossing_markout_diagnostic
highest-temperature-in-denver-on-june-4-2026,Denver,clean,microprice_minus_mid,600,price_bucket,"[0,0.04)",1,0.965564950038432,0.9746855596242636,0.2345362548759595,1.0,8.877481177275838e-05,-0.0011127209043145998
highest-temperature-in-denver-on-june-4-2026,Denver,clean,microprice_minus_mid,900,price_bucket,"(0.96,1]",1,0.48514851485148514,0.7346938775510204,0.5942141835444751,1.0,0.0007272727272727279,-0.0015714285714285728
highest-temperature-in-denver-on-june-4-2026,Denver,clean,microprice_minus_mid,900,price_bucket,"[0,0.04)",1,0.9485011529592621,0.9565640194489465,0.3028654803161197,1.0,0.00012337798637593298,-0.0011059157212317669
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,depth_imbalance_1,30,price_bucket,"[0,0.04)",6,0.9944790156403392,0.8583129740668577,0.04359264276518179,0.5809116688619959,0.0032821738412458635,-0.006509777668267983
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,depth_imbalance_1,30,price_bucket,"[0.04,0.20)",9,0.991394850416395,0.4437190631838209,-0.04034889897395236,0.33860959472964636,0.018307413308934904,-0.09600152533876728
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,depth_imbalance_1,30,price_bucket,"[0.20,0.80]",6,0.9977485959292136,0.24893321290208417,0.39093597317111095,0.4301961243944366,-0.052705713416297116,-0.3287135422811862
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,depth_imbalance_1,60,price_bucket,"[0,0.04)",6,0.9940484829473024,0.7888629635515482,0.014601385375957204,0.5922573522679455,-0.0007994097512083411,-0.006817485473002456
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,depth_imbalance_1,60,price_bucket,"[0.04,0.20)",9,0.9910387250602695,0.35822748771871216,-0.04289370748921398,0.32640294980239454,0.002703059105321457,-0.09956475895837152
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,depth_imbalance_1,60,price_bucket,"[0.20,0.80]",6,0.9968166923434328,0.21718797714086288,0.37745138311898757,0.4151460590288285,-0.0513894196528001,-0.33986165001083385
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,depth_imbalance_1,120,price_bucket,"[0,0.04)",6,0.9832015398671908,0.7329853221917211,-0.01703130049907656,0.5146854036512712,-0.00180782086604271,-0.007220498797311784
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,depth_imbalance_1,120,price_bucket,"[0.04,0.20)",9,0.9778346114354769,0.2832450058538017,-0.039864046806681416,0.3459984583955987,0.0017440795942891434,-0.09915290054595426
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,depth_imbalance_1,120,price_bucket,"[0.20,0.80]",6,0.9895098183063116,0.17369575408882335,0.45412592668996365,0.4203363062058714,-0.062186451197417794,-0.348310463660959
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,depth_imbalance_1,300,price_bucket,"[0,0.04)",6,0.9777031291336223,0.5683674820639696,0.20902011449688346,0.6123437717172892,-0.0016016553510897803,-0.0074373278409895225
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,depth_imbalance_1,300,price_bucket,"[0.04,0.20)",9,0.959158143084021,0.18683731896934996,-0.07274882112945541,0.30821849626424436,0.0032791951564449815,-0.10035674969404035
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,depth_imbalance_1,300,price_bucket,"[0.20,0.80]",6,0.985099731820442,0.09753350411410155,0.37263896983601824,0.3937091047480658,-0.06873172762271475,-0.34895894996006754
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,depth_imbalance_1,600,price_bucket,"[0,0.04)",6,0.7652787282874017,0.6394233006628953,0.1775452640315773,0.6622677667956961,-0.001864113094862118,-0.003068766306315587
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,depth_imbalance_1,600,price_bucket,"[0.04,0.20)",9,0.9241347597609406,0.14222523264788173,-0.07345776372098942,0.32784724304507834,0.003013832770040197,-0.10097566395762847
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,depth_imbalance_1,600,price_bucket,"[0.20,0.80]",6,0.9533241223029206,0.056408340167367704,0.36028360631546785,0.38930962305346545,-0.07242432796966844,-0.347136333365125
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,depth_imbalance_1,900,price_bucket,"[0,0.04)",6,0.723219191274114,0.591435293582128,0.16658172770816485,0.7180204259124727,-0.0021134684121152957,-0.0033275396431084537
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,depth_imbalance_1,900,price_bucket,"[0.04,0.20)",9,0.9001510408237391,0.10735433819282358,-0.1602593597808019,0.3724776664274791,0.00034546787843237655,-0.09431847040384972
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,depth_imbalance_1,900,price_bucket,"[0.20,0.80]",6,0.9328222434157435,0.042712011873688525,0.41916089564677367,0.39312175353508994,-0.06868039238485636,-0.3484527894797176
highest-temperature-in-houston-on-june-12-2026,Houston,degraded,microprice_minus_mid,30,price_bucket,"[0,0.04)",6,0.9944790156403392,0.8583129740668577,0.10899192622803071,0.5809116688619959,0.002837038046934444,-0.006509777668267983
