event_slug,event_title,event_start,event_end,market_index,market_label,condition_id,asset_id,token_side,factor,queue_model,queue_ahead_fraction,fill_window_seconds,markout_seconds,quote_side,factor_quantile,time_to_close_bucket,probe_count,filled_count,markout_count,metric_quality,fill_rate,mean_fill_wait_seconds,median_spread,mean_markout,median_markout,hit_rate,avg_win,avg_loss_abs,win_loss_ratio,adverse_selection_flag
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,60,900,sell_ask,2,last_24h,107,0,0,insufficient_fills,0.0,,0.007,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,60,900,sell_ask,3,early_gt_24h,321,0,0,insufficient_fills,0.0,,0.018000000000000002,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,60,900,sell_ask,3,last_24h,187,4,4,insufficient_fills,0.0213903743315508,36.124249999999996,0.007,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,60,900,sell_ask,4,early_gt_24h,363,2,2,insufficient_fills,0.005509641873278237,55.504999999999995,0.020000000000000004,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,60,900,sell_ask,4,last_24h,144,3,3,insufficient_fills,0.020833333333333332,31.604,0.007999999999999998,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,60,900,sell_ask,5,early_gt_24h,318,0,0,insufficient_fills,0.0,,0.019999999999999997,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,60,900,sell_ask,5,last_24h,190,3,3,insufficient_fills,0.015789473684210527,32.169666666666664,0.006999999999999999,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,60,900,sell_ask,1,all,508,1,1,insufficient_fills,0.001968503937007874,34.117,0.0145,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,60,900,sell_ask,2,all,507,1,1,insufficient_fills,0.0019723865877712033,35.281,0.018000000000000002,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,60,900,sell_ask,3,all,508,4,4,insufficient_fills,0.007874015748031496,36.124249999999996,0.009000000000000001,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,60,900,sell_ask,4,all,507,5,5,sufficient,0.009861932938856016,41.1644,0.018000000000000002,0.0036,0.0009999999999999974,0.6,0.007666666666666665,0.0024999999999999996,3.0666666666666664,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,60,900,sell_ask,5,all,508,3,3,insufficient_fills,0.005905511811023622,32.169666666666664,0.015,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,60,sell_ask,1,early_gt_24h,361,0,0,insufficient_fills,0.0,,0.019999999999999997,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,60,sell_ask,1,last_24h,147,1,1,insufficient_fills,0.006802721088435374,34.117,0.002,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,60,sell_ask,2,early_gt_24h,400,1,1,insufficient_fills,0.0025,35.281,0.018500000000000003,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,60,sell_ask,2,last_24h,107,2,2,insufficient_fills,0.018691588785046728,185.4045,0.007,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,60,sell_ask,3,early_gt_24h,321,2,2,insufficient_fills,0.006230529595015576,208.8555,0.018000000000000002,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,60,sell_ask,3,last_24h,187,12,12,sufficient,0.06417112299465241,126.91408333333335,0.007,-0.0010000000000000007,-0.0002500000000000002,0.5,0.0027500000000000003,0.004750000000000002,0.5789473684210525,True
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,60,sell_ask,4,early_gt_24h,363,6,6,sufficient,0.01652892561983471,153.22383333333335,0.020000000000000004,0.0038333333333333297,0.0029999999999999957,1.0,0.0038333333333333297,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,60,sell_ask,4,last_24h,144,15,15,sufficient,0.10416666666666667,164.11873333333335,0.007999999999999998,0.0005000000000000006,0.0010000000000000009,0.6,0.002000000000000001,0.0017500000000000005,1.142857142857143,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,60,sell_ask,5,early_gt_24h,318,5,5,sufficient,0.015723270440251572,211.00820000000004,0.019999999999999997,0.004099999999999997,0.003499999999999996,1.0,0.004099999999999997,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,60,sell_ask,5,last_24h,190,22,22,sufficient,0.11578947368421053,146.13699999999997,0.006999999999999999,-0.0013863636363636357,-0.0014999999999999996,0.45454545454545453,0.004100000000000001,0.0065,0.630769230769231,True
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,60,sell_ask,1,all,508,1,1,insufficient_fills,0.001968503937007874,34.117,0.0145,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,60,sell_ask,2,all,507,3,3,insufficient_fills,0.005917159763313609,135.36333333333334,0.018000000000000002,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,60,sell_ask,3,all,508,14,14,sufficient,0.027559055118110236,138.62000000000003,0.009000000000000001,-0.0030000000000000005,-0.0020000000000000018,0.42857142857142855,0.0027500000000000003,0.007312500000000001,0.37606837606837606,True
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,60,sell_ask,4,all,507,21,21,sufficient,0.04142011834319527,161.00590476190476,0.018000000000000002,0.0014523809523809517,0.0010000000000000009,0.7142857142857143,0.0027333333333333324,0.0017500000000000005,1.561904761904761,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,60,sell_ask,5,all,508,27,27,sufficient,0.0531496062992126,158.15018518518517,0.015,-0.00037037037037037046,0.0020000000000000018,0.5555555555555556,0.004100000000000001,0.0065,0.630769230769231,True
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,300,sell_ask,1,early_gt_24h,361,0,0,insufficient_fills,0.0,,0.019999999999999997,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,300,sell_ask,1,last_24h,147,1,1,insufficient_fills,0.006802721088435374,34.117,0.002,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,300,sell_ask,2,early_gt_24h,400,1,1,insufficient_fills,0.0025,35.281,0.018500000000000003,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,300,sell_ask,2,last_24h,107,2,2,insufficient_fills,0.018691588785046728,185.4045,0.007,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,300,sell_ask,3,early_gt_24h,321,2,2,insufficient_fills,0.006230529595015576,208.8555,0.018000000000000002,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,300,sell_ask,3,last_24h,187,12,12,sufficient,0.06417112299465241,126.91408333333335,0.007,-0.0036666666666666683,-0.007750000000000002,0.4166666666666667,0.004000000000000001,0.009142857142857147,0.4374999999999999,True
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,300,sell_ask,4,early_gt_24h,363,6,6,sufficient,0.01652892561983471,153.22383333333335,0.020000000000000004,0.004916666666666664,0.003249999999999996,1.0,0.004916666666666664,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,300,sell_ask,4,last_24h,144,15,15,sufficient,0.10416666666666667,164.11873333333335,0.007999999999999998,-0.0016666666666666668,-0.002999999999999999,0.13333333333333333,0.006500000000000001,0.0029230769230769236,2.2236842105263155,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,300,sell_ask,5,early_gt_24h,318,5,5,sufficient,0.015723270440251572,211.00820000000004,0.019999999999999997,0.005299999999999997,0.003499999999999996,1.0,0.005299999999999997,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,300,sell_ask,5,last_24h,190,22,22,sufficient,0.11578947368421053,146.13699999999997,0.006999999999999999,-0.0033181818181818186,-0.003000000000000001,0.09090909090909091,0.0025000000000000005,0.0052000000000000015,0.4807692307692307,True
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,300,sell_ask,1,all,508,1,1,insufficient_fills,0.001968503937007874,34.117,0.0145,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,300,sell_ask,2,all,507,3,3,insufficient_fills,0.005917159763313609,135.36333333333334,0.018000000000000002,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,300,sell_ask,3,all,508,14,14,sufficient,0.027559055118110236,138.62000000000003,0.009000000000000001,-0.0045714285714285735,-0.008500000000000004,0.35714285714285715,0.004000000000000001,0.00933333333333334,0.4285714285714284,True
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,300,sell_ask,4,all,507,21,21,sufficient,0.04142011834319527,161.00590476190476,0.018000000000000002,0.00021428571428571357,-0.002,0.38095238095238093,0.005312499999999998,0.0029230769230769236,1.8174342105263146,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,300,sell_ask,5,all,508,27,27,sufficient,0.0531496062992126,158.15018518518517,0.015,-0.0017222222222222226,-0.002999999999999999,0.25925925925925924,0.004499999999999998,0.0052000000000000015,0.8653846153846148,True
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,900,sell_ask,1,early_gt_24h,361,0,0,insufficient_fills,0.0,,0.019999999999999997,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,900,sell_ask,1,last_24h,147,1,1,insufficient_fills,0.006802721088435374,34.117,0.002,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,900,sell_ask,2,early_gt_24h,400,1,1,insufficient_fills,0.0025,35.281,0.018500000000000003,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,900,sell_ask,2,last_24h,107,2,2,insufficient_fills,0.018691588785046728,185.4045,0.007,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,900,sell_ask,3,early_gt_24h,321,2,2,insufficient_fills,0.006230529595015576,208.8555,0.018000000000000002,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,900,sell_ask,3,last_24h,187,12,12,sufficient,0.06417112299465241,126.91408333333335,0.007,-0.004041666666666666,-0.004749999999999999,0.5,0.0072499999999999995,0.01533333333333333,0.4728260869565218,True
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,900,sell_ask,4,early_gt_24h,363,6,6,sufficient,0.01652892561983471,153.22383333333335,0.020000000000000004,0.008416666666666664,0.003499999999999996,1.0,0.008416666666666664,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,900,sell_ask,4,last_24h,144,15,15,sufficient,0.10416666666666667,164.11873333333335,0.007999999999999998,0.00019999999999999925,0.0,0.4666666666666667,0.0035714285714285696,0.0031428571428571426,1.1363636363636358,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,900,sell_ask,5,early_gt_24h,318,5,5,sufficient,0.015723270440251572,211.00820000000004,0.019999999999999997,0.009399999999999999,0.003499999999999996,1.0,0.009399999999999999,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,900,sell_ask,5,last_24h,190,22,22,sufficient,0.11578947368421053,146.13699999999997,0.006999999999999999,-0.002068181818181816,-0.002999999999999999,0.36363636363636365,0.0054375,0.0074166666666666626,0.7331460674157307,True
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,900,sell_ask,1,all,508,1,1,insufficient_fills,0.001968503937007874,34.117,0.0145,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,900,sell_ask,2,all,507,3,3,insufficient_fills,0.005917159763313609,135.36333333333334,0.018000000000000002,,,,,,,False
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,4,22°C,0x5e9cdf0acfadf1d761629c3e824f608b4c8abda66747f716816cd21a6ef44b02,21885399021320574560651114684216824442350810668622956886293663194490254187234,YES,depth_imbalance_1,full_queue,1.0,300,900,sell_ask,3,all,508,14,14,sufficient,0.027559055118110236,138.62000000000003,0.009000000000000001,-0.004892857142857144,-0.010000000000000009,0.42857142857142855,0.0072499999999999995,0.014000000000000002,0.5178571428571428,True
