event_slug,event_title,event_start,event_end,market_index,market_label,condition_id,asset_id,token_side,queue_model,fill_window_seconds,markout_seconds,timestamp_received,fill_timestamp,quote_side,factor_quantile,quote_price,future_mid,markout,fill_wait_seconds
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,60,60,2026-06-08 19:56:54.562000+00:00,2026-06-08 19:57:42.298000+00:00,buy_bid,2,0.001,0.003,0.002,47.736
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,60,60,2026-06-08 19:57:56.811000+00:00,2026-06-08 19:58:50.161000+00:00,buy_bid,1,0.001,0.004,0.003,53.35
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,60,300,2026-06-08 00:01:58.177000+00:00,2026-06-08 00:02:20.291000+00:00,buy_bid,5,0.005,0.0069999999999999,0.0019999999999999,22.114
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,60,300,2026-06-08 12:58:59.891000+00:00,2026-06-08 12:59:21.654000+00:00,buy_bid,4,0.002,0.0035,0.0015,21.763
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,60,300,2026-06-08 19:56:54.562000+00:00,2026-06-08 19:57:42.298000+00:00,buy_bid,2,0.001,0.002,0.001,47.736
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,60,300,2026-06-08 19:57:56.811000+00:00,2026-06-08 19:58:50.161000+00:00,buy_bid,1,0.001,0.002,0.001,53.35
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,60,900,2026-06-08 00:01:58.177000+00:00,2026-06-08 00:02:20.291000+00:00,buy_bid,5,0.005,0.009,0.004,22.114
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,60,900,2026-06-08 12:58:59.891000+00:00,2026-06-08 12:59:21.654000+00:00,buy_bid,4,0.002,0.0035,0.0015,21.763
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,60,900,2026-06-08 19:56:54.562000+00:00,2026-06-08 19:57:42.298000+00:00,buy_bid,2,0.001,0.002,0.001,47.736
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,60,900,2026-06-08 19:57:56.811000+00:00,2026-06-08 19:58:50.161000+00:00,buy_bid,1,0.001,0.002,0.001,53.35
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,60,2026-06-08 00:00:44.107000+00:00,2026-06-08 00:02:20.291000+00:00,buy_bid,5,0.005,0.0069999999999999,0.0019999999999999,96.184
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,60,2026-06-08 00:01:58.177000+00:00,2026-06-08 00:02:20.291000+00:00,buy_bid,5,0.005,0.0069999999999999,0.0019999999999999,22.114
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,60,2026-06-08 12:54:46.025000+00:00,2026-06-08 12:59:21.654000+00:00,buy_bid,4,0.002,0.0035,0.0015,275.629
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,60,2026-06-08 12:55:48.607000+00:00,2026-06-08 12:59:21.654000+00:00,buy_bid,4,0.002,0.0035,0.0015,213.047
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,60,2026-06-08 12:56:59.278000+00:00,2026-06-08 12:59:21.654000+00:00,buy_bid,4,0.002,0.0035,0.0015,142.376
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,60,2026-06-08 12:57:59.851000+00:00,2026-06-08 12:59:21.654000+00:00,buy_bid,4,0.002,0.0035,0.0015,81.803
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,60,2026-06-08 12:58:59.891000+00:00,2026-06-08 12:59:21.654000+00:00,buy_bid,4,0.002,0.0035,0.0015,21.763
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,60,2026-06-08 19:53:30.697000+00:00,2026-06-08 19:57:42.298000+00:00,buy_bid,3,0.001,0.003,0.002,251.601
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,60,2026-06-08 19:54:46.083000+00:00,2026-06-08 19:57:42.298000+00:00,buy_bid,3,0.001,0.003,0.002,176.215
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,60,2026-06-08 19:55:59.948000+00:00,2026-06-08 19:57:42.298000+00:00,buy_bid,2,0.001,0.003,0.002,102.35
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,60,2026-06-08 19:56:54.562000+00:00,2026-06-08 19:57:42.298000+00:00,buy_bid,2,0.001,0.003,0.002,47.736
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,60,2026-06-08 19:57:56.811000+00:00,2026-06-08 19:58:50.161000+00:00,buy_bid,1,0.001,0.004,0.003,53.35
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,300,2026-06-08 00:00:44.107000+00:00,2026-06-08 00:02:20.291000+00:00,buy_bid,5,0.005,0.0069999999999999,0.0019999999999999,96.184
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,300,2026-06-08 00:01:58.177000+00:00,2026-06-08 00:02:20.291000+00:00,buy_bid,5,0.005,0.0069999999999999,0.0019999999999999,22.114
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,300,2026-06-08 12:54:46.025000+00:00,2026-06-08 12:59:21.654000+00:00,buy_bid,4,0.002,0.0035,0.0015,275.629
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,300,2026-06-08 12:55:48.607000+00:00,2026-06-08 12:59:21.654000+00:00,buy_bid,4,0.002,0.0035,0.0015,213.047
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,300,2026-06-08 12:56:59.278000+00:00,2026-06-08 12:59:21.654000+00:00,buy_bid,4,0.002,0.0035,0.0015,142.376
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,300,2026-06-08 12:57:59.851000+00:00,2026-06-08 12:59:21.654000+00:00,buy_bid,4,0.002,0.0035,0.0015,81.803
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,300,2026-06-08 12:58:59.891000+00:00,2026-06-08 12:59:21.654000+00:00,buy_bid,4,0.002,0.0035,0.0015,21.763
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,300,2026-06-08 19:53:30.697000+00:00,2026-06-08 19:57:42.298000+00:00,buy_bid,3,0.001,0.002,0.001,251.601
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,300,2026-06-08 19:54:46.083000+00:00,2026-06-08 19:57:42.298000+00:00,buy_bid,3,0.001,0.002,0.001,176.215
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,300,2026-06-08 19:55:59.948000+00:00,2026-06-08 19:57:42.298000+00:00,buy_bid,2,0.001,0.002,0.001,102.35
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,300,2026-06-08 19:56:54.562000+00:00,2026-06-08 19:57:42.298000+00:00,buy_bid,2,0.001,0.002,0.001,47.736
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,300,2026-06-08 19:57:56.811000+00:00,2026-06-08 19:58:50.161000+00:00,buy_bid,1,0.001,0.002,0.001,53.35
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,900,2026-06-08 00:00:44.107000+00:00,2026-06-08 00:02:20.291000+00:00,buy_bid,5,0.005,0.009,0.004,96.184
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,900,2026-06-08 00:01:58.177000+00:00,2026-06-08 00:02:20.291000+00:00,buy_bid,5,0.005,0.009,0.004,22.114
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,900,2026-06-08 12:54:46.025000+00:00,2026-06-08 12:59:21.654000+00:00,buy_bid,4,0.002,0.0035,0.0015,275.629
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,900,2026-06-08 12:55:48.607000+00:00,2026-06-08 12:59:21.654000+00:00,buy_bid,4,0.002,0.0035,0.0015,213.047
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,900,2026-06-08 12:56:59.278000+00:00,2026-06-08 12:59:21.654000+00:00,buy_bid,4,0.002,0.0035,0.0015,142.376
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,900,2026-06-08 12:57:59.851000+00:00,2026-06-08 12:59:21.654000+00:00,buy_bid,4,0.002,0.0035,0.0015,81.803
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,900,2026-06-08 12:58:59.891000+00:00,2026-06-08 12:59:21.654000+00:00,buy_bid,4,0.002,0.0035,0.0015,21.763
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,900,2026-06-08 19:53:30.697000+00:00,2026-06-08 19:57:42.298000+00:00,buy_bid,3,0.001,0.002,0.001,251.601
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,900,2026-06-08 19:54:46.083000+00:00,2026-06-08 19:57:42.298000+00:00,buy_bid,3,0.001,0.002,0.001,176.215
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,900,2026-06-08 19:55:59.948000+00:00,2026-06-08 19:57:42.298000+00:00,buy_bid,2,0.001,0.002,0.001,102.35
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,900,2026-06-08 19:56:54.562000+00:00,2026-06-08 19:57:42.298000+00:00,buy_bid,2,0.001,0.002,0.001,47.736
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,optimistic,300,900,2026-06-08 19:57:56.811000+00:00,2026-06-08 19:58:50.161000+00:00,buy_bid,1,0.001,0.002,0.001,53.35
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,half_queue,60,60,2026-06-08 19:56:54.562000+00:00,2026-06-08 19:57:42.298000+00:00,buy_bid,2,0.001,0.003,0.002,47.736
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,half_queue,60,60,2026-06-08 19:57:56.811000+00:00,2026-06-08 19:58:50.161000+00:00,buy_bid,1,0.001,0.004,0.003,53.35
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,half_queue,60,300,2026-06-08 19:56:54.562000+00:00,2026-06-08 19:57:42.298000+00:00,buy_bid,2,0.001,0.002,0.001,47.736
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,half_queue,60,300,2026-06-08 19:57:56.811000+00:00,2026-06-08 19:58:50.161000+00:00,buy_bid,1,0.001,0.002,0.001,53.35
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,half_queue,60,900,2026-06-08 19:56:54.562000+00:00,2026-06-08 19:57:42.298000+00:00,buy_bid,2,0.001,0.002,0.001,47.736
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,half_queue,60,900,2026-06-08 19:57:56.811000+00:00,2026-06-08 19:58:50.161000+00:00,buy_bid,1,0.001,0.002,0.001,53.35
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,half_queue,300,60,2026-06-08 19:53:30.697000+00:00,2026-06-08 19:57:42.298000+00:00,buy_bid,3,0.001,0.003,0.002,251.601
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,half_queue,300,60,2026-06-08 19:54:46.083000+00:00,2026-06-08 19:57:42.298000+00:00,buy_bid,3,0.001,0.003,0.002,176.215
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,half_queue,300,60,2026-06-08 19:55:59.948000+00:00,2026-06-08 19:57:42.298000+00:00,buy_bid,2,0.001,0.003,0.002,102.35
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,half_queue,300,60,2026-06-08 19:56:54.562000+00:00,2026-06-08 19:57:42.298000+00:00,buy_bid,2,0.001,0.003,0.002,47.736
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,half_queue,300,60,2026-06-08 19:57:56.811000+00:00,2026-06-08 19:58:50.161000+00:00,buy_bid,1,0.001,0.004,0.003,53.35
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,3,21°C,0x4b71fc3b2d6d0a5a6d4a3c57a66f3b7c0a70049d1bd8fb47fdb985ca5e42a0e7,32958582433402594997678224016035388842620018324746531711463337433683768535571,YES,half_queue,300,300,2026-06-08 19:53:30.697000+00:00,2026-06-08 19:57:42.298000+00:00,buy_bid,3,0.001,0.002,0.001,251.601
