event_slug,city,event_date,cohort,factor,horizon_seconds,lifecycle_bucket,ic,zero_rate,crossing_markout,coverage,tokens
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,depth_imbalance_1,900,<1h,0.3863992790083424,0.596780179880294,-0.006233651514318868,0.6199224826134526,6
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,depth_imbalance_1,900,>24h,0.06990986327907828,0.5251605748574216,-0.00739715813927309,0.9999492849173344,10
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,depth_imbalance_1,900,all,0.10835572577628585,0.5737396898258885,-0.00597943274757453,0.9867494151498806,10
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,30,1-6h,0.12345136819716021,0.9148408297870481,-0.0040744502147409874,0.9762485525582193,8
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,30,6-24h,0.07897167841878454,0.8661320503307335,-0.0054610830394905205,0.9993018970722197,10
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,30,<1h,0.14585550656264173,0.85836104075316,-0.005867081421116283,0.9830992736970728,6
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,30,>24h,0.06173844245089011,0.8470497339451708,-0.007995037251389569,0.9997565676032052,10
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,30,all,0.07098592853596093,0.8661853086871876,-0.00614549693130046,0.9977733804671599,10
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,60,1-6h,0.14764462623904095,0.8837833590526185,-0.004019299093603462,0.9739219239181713,8
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,60,6-24h,0.07658593166869611,0.8359572710059373,-0.00546517549756479,0.9989243580926974,10
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,60,<1h,0.13776317096225815,0.8310336793725469,-0.005871823609172467,0.9701594143600292,6
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,60,>24h,0.054598172413369214,0.8176293417501765,-0.00797347071423974,0.999817425702404,10
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,60,all,0.06241443906915741,0.8361129733741433,-0.0061343442933788,0.997136935242773,10
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,120,1-6h,0.1740358782396117,0.8649511832661293,-0.0040243240954523874,0.9569305656816915,8
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,120,6-24h,0.07921742565613844,0.7879520037798661,-0.00545028983426913,0.9979760626050258,10
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,120,<1h,0.1480359519685266,0.7970832962593302,-0.005957859680279666,0.9418927539941286,6
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,120,>24h,0.07615932374495786,0.7713704126275569,-0.00781841119909639,0.9998833553098692,10
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,120,all,0.0738217660475413,0.7932496944616605,-0.00607476502394982,0.9970680099807788,10
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,300,1-6h,0.24756006899116403,0.8112916038923104,-0.0039212836968451,0.9022074380637874,8
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,300,6-24h,0.08633269405538871,0.712864272574512,-0.00529089175515814,0.9957814649617036,10
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,300,<1h,0.30093118663819496,0.6973898659637568,-0.0055699782892412834,0.8886755307246803,6
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,300,>24h,0.06957642239621245,0.6890421139813481,-0.007742540308395921,0.99969063799574,10
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,300,all,0.07928487776011608,0.7172170441898087,-0.00597251535889797,0.9944368425345298,10
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,600,1-6h,0.23220194148265277,0.6963715006226534,-0.004404959359999371,0.8576253377364155,8
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,600,6-24h,0.08790332480433372,0.6402201124670188,-0.00534981026655051,0.9938180501074656,10
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,600,<1h,0.4888255482563686,0.6458862915614612,-0.0054751500277895335,0.7796084405280027,6
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,600,>24h,0.035851146142749576,0.5898678658194668,-0.00754152563225967,0.999873212293336,10
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,600,all,0.07939682066368599,0.634261070631019,-0.0059551855196167,0.990936446775297,10
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,900,1-6h,0.2362500499177537,0.6382133977491167,-0.004365776694519557,0.8514710297208046,8
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,900,6-24h,0.10956918561181864,0.5837917529739055,-0.00549964174540232,0.9926470705359627,10
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,900,<1h,0.34795173362358667,0.596780179880294,-0.006233651514318868,0.6199224826134526,6
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,900,>24h,0.04625486334689494,0.5251605748574216,-0.007391784627696909,0.9999492849173344,10
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,microprice_minus_mid,900,all,0.10397250253445056,0.5737396898258885,-0.005982869243046781,0.9867494151498806,10
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,depth_imbalance_1,30,>24h,0.07875551771668939,0.6984351172937655,-0.02105839188146235,0.998331736339414,10
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,depth_imbalance_1,30,all,0.07875551771668939,0.6984351172937655,-0.02105839188146235,0.998331736339414,10
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,depth_imbalance_1,60,>24h,0.08007887727138782,0.6760054722141532,-0.021043003261075142,0.9973994249802077,10
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,depth_imbalance_1,60,all,0.08007887727138782,0.6760054722141532,-0.021043003261075142,0.9973994249802077,10
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,depth_imbalance_1,120,>24h,0.09014118386093942,0.6466787975945493,-0.02080975072519721,0.9952643235512861,10
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,depth_imbalance_1,120,all,0.09014118386093942,0.6466787975945493,-0.02080975072519721,0.9952643235512861,10
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,depth_imbalance_1,300,>24h,0.10786678659719437,0.5849558922859586,-0.02067195449851502,0.9904258049494741,10
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,depth_imbalance_1,300,all,0.10786678659719437,0.5849558922859586,-0.02067195449851502,0.9904258049494741,10
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,depth_imbalance_1,600,>24h,0.12412690485937124,0.5186683386293398,-0.02029972796963557,0.9785545738152847,10
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,depth_imbalance_1,600,all,0.12412690485937124,0.5186683386293398,-0.02029972796963557,0.9785545738152847,10
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,depth_imbalance_1,900,>24h,0.13951171265475173,0.46159644965156205,-0.02059477773443068,0.9782750678873482,10
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,depth_imbalance_1,900,all,0.13951171265475173,0.46159644965156205,-0.02059477773443068,0.9782750678873482,10
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,microprice_minus_mid,30,>24h,0.012283386571746019,0.6984351172937655,-0.02107541696136927,0.998331736339414,10
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,microprice_minus_mid,30,all,0.012283386571746019,0.6984351172937655,-0.02107541696136927,0.998331736339414,10
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,microprice_minus_mid,60,>24h,0.009876492845912268,0.6760054722141532,-0.02105877609388618,0.9973994249802077,10
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,microprice_minus_mid,60,all,0.009876492845912268,0.6760054722141532,-0.02105877609388618,0.9973994249802077,10
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,microprice_minus_mid,120,>24h,0.020180933628221754,0.6466787975945493,-0.02082538581953744,0.9952643235512861,10
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,microprice_minus_mid,120,all,0.020180933628221754,0.6466787975945493,-0.02082538581953744,0.9952643235512861,10
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,microprice_minus_mid,300,>24h,0.041515874771648295,0.5849558922859586,-0.02068369341318662,0.9904258049494741,10
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,microprice_minus_mid,300,all,0.041515874771648295,0.5849558922859586,-0.02068369341318662,0.9904258049494741,10
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,microprice_minus_mid,600,>24h,0.04273996332785214,0.5186683386293398,-0.0203110732153696,0.9785545738152847,10
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,microprice_minus_mid,600,all,0.04273996332785214,0.5186683386293398,-0.0203110732153696,0.9785545738152847,10
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,microprice_minus_mid,900,>24h,0.05145021592329062,0.46159644965156205,-0.02060610585700335,0.9782750678873482,10
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,microprice_minus_mid,900,all,0.05145021592329062,0.46159644965156205,-0.02060610585700335,0.9782750678873482,10
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,depth_imbalance_1,30,1-6h,0.07644543595804246,0.9350146100709081,-0.0013208825224105,0.7905510300387719,5
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,depth_imbalance_1,30,6-24h,0.08186833361356839,0.7892554512874874,-0.009120976899379487,0.9899581784706613,8
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,depth_imbalance_1,30,all,0.0786569745874676,0.7966116967699868,-0.008714274251404088,0.9898115380903084,8
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,depth_imbalance_1,60,1-6h,0.056065206608107945,0.9081621314550058,-0.0013342737962304002,0.773979025840784,5
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,depth_imbalance_1,60,6-24h,0.08213372451302833,0.7288368922580342,-0.009137688446308325,0.9725945807902036,8
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,depth_imbalance_1,60,all,0.07840608479852658,0.737275215506143,-0.008732620224204388,0.9722697280256589,8
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,depth_imbalance_1,120,1-6h,0.11426431145353384,0.8728521864858381,-0.001277558104629225,0.7289243119771872,5
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,depth_imbalance_1,120,6-24h,0.11074971581912284,0.6636312914426753,-0.009242673312962663,0.9054213251990417,8
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,depth_imbalance_1,120,all,0.10758612316704892,0.6735067176565019,-0.008833394451120413,0.9047565712050092,8
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,depth_imbalance_1,300,1-6h,0.22475622555534597,0.8048103865017306,-0.001290448141439775,0.6581623540955708,5
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,depth_imbalance_1,300,6-24h,0.08588714926043985,0.5137226834372935,-0.011446754046996115,0.8688048463123756,8
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,depth_imbalance_1,300,all,0.07991032105508852,0.5265512959500723,-0.010944341925128928,0.8672681242474135,8
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,depth_imbalance_1,600,1-6h,0.13118901818722045,0.6788926190255897,-0.0015446877946708,0.5363751282239714,5
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,depth_imbalance_1,600,6-24h,0.07895196986159832,0.42658103364297423,-0.011871258639207242,0.8580855372743859,8
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,depth_imbalance_1,600,all,0.07129525446330241,0.4402428025371801,-0.011372650506710543,0.8552309834355544,8
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,depth_imbalance_1,900,1-6h,0.11772394066606776,0.6430137532389874,-0.0014752913183141,0.514908400657626,5
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,depth_imbalance_1,900,6-24h,0.07571879629036607,0.3723144721560353,-0.012824182640885858,0.8499910783825587,8
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,depth_imbalance_1,900,all,0.06769505677446735,0.3862398513000674,-0.012298712027335259,0.8462053838712907,8
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,microprice_minus_mid,30,1-6h,0.1658297685317928,0.9350146100709081,-0.001321766338301425,0.7905510300387719,5
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,microprice_minus_mid,30,6-24h,0.0012642407403177256,0.7892554512874874,-0.009119980033643737,0.9899581784706613,8
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,microprice_minus_mid,30,all,0.001710409380785314,0.7966116967699868,-0.008713476118203263,0.9898115380903084,8
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,microprice_minus_mid,60,1-6h,0.17156838849931189,0.9081621314550058,-0.001335139105069025,0.773979025840784,5
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,microprice_minus_mid,60,6-24h,-0.031242537826248546,0.7288368922580342,-0.0091367924009432,0.9725945807902036,8
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,microprice_minus_mid,60,all,-0.030054070880330845,0.737275215506143,-0.008731928565859701,0.9722697280256589,8
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,microprice_minus_mid,120,1-6h,0.20677232978250126,0.8728521864858381,-0.00128064512508075,0.7289243119771872,5
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,microprice_minus_mid,120,6-24h,-0.014422516244024223,0.6636312914426753,-0.009240379227935525,0.9054213251990417,8
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,microprice_minus_mid,120,all,-0.01289997742290321,0.6735067176565019,-0.008831449013239413,0.9047565712050092,8
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,microprice_minus_mid,300,1-6h,0.28066710836523445,0.8048103865017306,-0.00129390637030765,0.6581623540955708,5
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,microprice_minus_mid,300,6-24h,-0.041970992310237716,0.5137226834372935,-0.011445081705807242,0.8688048463123756,8
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,microprice_minus_mid,300,all,-0.043068249220127384,0.5265512959500723,-0.010942890496434557,0.8672681242474135,8
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,microprice_minus_mid,600,1-6h,0.22373497317061794,0.6788926190255897,-0.0015510605559820336,0.5363751282239714,5
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,microprice_minus_mid,600,6-24h,-0.07492221194625004,0.42658103364297423,-0.011870616185477257,0.8580855372743859,8
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,microprice_minus_mid,600,all,-0.07784026285883405,0.4402428025371801,-0.01137219470944253,0.8552309834355544,8
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,microprice_minus_mid,900,1-6h,0.22603017824788946,0.6430137532389874,-0.0014829410428912,0.514908400657626,5
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,microprice_minus_mid,900,6-24h,-0.09432354987343804,0.3723144721560353,-0.012821598203468143,0.8499910783825587,8
highest-temperature-in-chengdu-on-june-7-2026,Chengdu,2026-06-07,degraded,microprice_minus_mid,900,all,-0.09714248710593816,0.3862398513000674,-0.012296436305761285,0.8462053838712907,8
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,30,1-6h,0.08940727101238462,0.806404474153259,-0.0073470558528531665,0.9996443791501244,9
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,30,6-24h,0.10485413856138112,0.8743132400897586,-0.007447248137820101,0.9984281245240776,10
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,30,<1h,0.19906186721321315,0.8995133647844507,-0.0049593582944088554,0.9958892042406742,9
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,30,>24h,0.09134373532957629,0.8183735473423969,-0.010028020105677217,0.998790377369361,11
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,30,all,0.07659686481090336,0.8470987549751757,-0.007340398608572837,0.9987338189565346,11
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,60,1-6h,0.10808337190835662,0.7772077067667794,-0.007306306453739344,0.9996210597501326,9
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,60,6-24h,0.10630578328201543,0.8462900981314088,-0.00741017593841359,0.9976459343917071,10
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,60,<1h,0.21061576971265103,0.8929201040250425,-0.004935164710514166,0.9861582182376158,9
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,60,>24h,0.08298066131848955,0.7732707639966631,-0.010000648841307918,0.9983755612183333,11
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,60,all,0.08429528786263805,0.8166535913121771,-0.00730970183725311,0.9979557134628738,11
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,120,1-6h,0.1161776044809317,0.7224381420425989,-0.0073609309323010436,0.9994723985751848,9
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,120,6-24h,0.12581560407670037,0.8023244588367986,-0.00730469915050177,0.994877113948095,10
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,120,<1h,0.19415665186645686,0.8641421644493101,-0.0048282831531655,0.9568913724111923,9
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,120,>24h,0.08455049648808775,0.7171954022810921,-0.009952107545816062,0.9977840535986242,11
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,120,all,0.08673838252174386,0.7681401309246051,-0.0072880702149136,0.99573909064358,11
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,300,1-6h,0.11358663722285357,0.6260821261474124,-0.007451545435640534,0.9992479493502633,9
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,300,6-24h,0.1305425791894272,0.7246210461836411,-0.007059180682349441,0.9954938407832333,10
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,300,<1h,0.2660770452156088,0.837055255383055,-0.004580762101707377,0.9329154182375407,9
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,300,>24h,0.12150369692990859,0.6137207065843059,-0.0097092297904373,0.9958398651638999,11
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,300,all,0.11351746082587001,0.6851484684302377,-0.007167143510212009,0.9935824563541552,11
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,600,1-6h,0.07384138104342704,0.5485609769494416,-0.007270478536283689,0.9996589537751193,9
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,600,6-24h,0.15039814827998457,0.6678344066888274,-0.006671408269327529,0.9932479900663662,10
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,600,<1h,0.2079879074532329,0.7915231588827512,-0.0042768715066091,0.8762707225217462,9
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,600,>24h,0.1435111182475398,0.5423275815131294,-0.009392990626215118,0.9933876816645181,11
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,600,all,0.13168579381522827,0.6178148036494392,-0.006888293988733709,0.9888064634657908,11
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,900,1-6h,0.07049046363733294,0.47033790428397954,-0.0072375878396597005,1.0,9
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,900,6-24h,0.17351546070814114,0.6156290459419302,-0.006326444206213371,0.9920943130997726,10
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,900,<1h,0.31911290881561855,0.7552637245864839,-0.003709961461846644,0.7195598058213477,9
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,900,>24h,0.16322367038432375,0.47902905928048206,-0.009110557429578501,0.9912686795088642,11
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,depth_imbalance_1,900,all,0.1509712058983725,0.5545677246301776,-0.006720558422736036,0.9804006255229989,11
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,30,1-6h,0.06777822724731694,0.806404474153259,-0.007351126486933622,0.9996443791501244,9
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,30,6-24h,0.07601164586188161,0.8743132400897586,-0.00744740838163323,0.9984281245240776,10
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,30,<1h,0.09505069314443472,0.8995133647844507,-0.004961266228423555,0.9958892042406742,9
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,30,>24h,0.07832847183384702,0.8183735473423969,-0.010030052489144826,0.998790377369361,11
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,30,all,0.07204853917446558,0.8470987549751757,-0.007349121652921655,0.9987338189565346,11
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,60,1-6h,0.06546373101376102,0.7772077067667794,-0.007311776973117611,0.9996210597501326,9
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,60,6-24h,0.07569764263080377,0.8462900981314088,-0.00741023902754776,0.9976459343917071,10
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,60,<1h,0.10339157112729759,0.8929201040250425,-0.004937618765290822,0.9861582182376158,9
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,60,>24h,0.07325672378729521,0.7732707639966631,-0.010001289554202226,0.9983755612183333,11
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,60,all,0.06946501658460809,0.8166535913121771,-0.007318590106235256,0.9979557134628738,11
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,120,1-6h,0.04577484560483244,0.7224381420425989,-0.0073675000243622,0.9994723985751848,9
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,120,6-24h,0.09602099306082867,0.8023244588367986,-0.00730464231869791,0.994877113948095,10
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,120,<1h,0.07320960708766992,0.8641421644493101,-0.004830507280268545,0.9568913724111923,9
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,120,>24h,0.06486234381398549,0.7171954022810921,-0.009951700360207181,0.9977840535986242,11
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,120,all,0.05440487410133681,0.7681401309246051,-0.0072971481720170905,0.99573909064358,11
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,300,1-6h,-0.006313116498133105,0.6260821261474124,-0.007461893324621912,0.9992479493502633,9
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,300,6-24h,0.09379545029535408,0.7246210461836411,-0.0070590729150212805,0.9954938407832333,10
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,300,<1h,0.06149403404450272,0.837055255383055,-0.004584415098008422,0.9329154182375407,9
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,300,>24h,0.11345383817003202,0.6137207065843059,-0.009705540003412854,0.9958398651638999,11
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,300,all,0.07252088787139957,0.6851484684302377,-0.007177147608528137,0.9935824563541552,11
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,600,1-6h,-0.07345872019627195,0.5485609769494416,-0.007282196586982233,0.9996589537751193,9
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,600,6-24h,0.10976860578095751,0.6678344066888274,-0.00667059953762862,0.9932479900663662,10
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,600,<1h,-0.03620712994010906,0.7915231588827512,-0.0042816619487139225,0.8762707225217462,9
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,600,>24h,0.14900566498796639,0.5423275815131294,-0.00938897349064449,0.9933876816645181,11
highest-temperature-in-chicago-on-june-9-2026,Chicago,2026-06-09,clean,microprice_minus_mid,600,all,0.09852880083188074,0.6178148036494392,-0.006898764550316772,0.9888064634657908,11
