event_slug,city,event_date,cohort,sample_activity,token_id,factor,horizon_seconds,lifecycle_bucket,rows,valid_rows,coverage,zero_rate,ic,crossing_markout
highest-temperature-in-lucknow-on-june-4-2026,Lucknow,2026-06-04,clean,low,50979775152070414665786220645899721020850466999824432483503660264897453494116,microprice_minus_mid,60,1-6h,22062,22062,1.0,0.3522799383555434,0.0067516583278258,-0.0060108625011605
highest-temperature-in-lucknow-on-june-4-2026,Lucknow,2026-06-04,clean,low,50979775152070414665786220645899721020850466999824432483503660264897453494116,microprice_minus_mid,60,6-24h,33551,33551,1.0,0.8003338201543918,0.1434872759164229,-0.0064905654735205
highest-temperature-in-lucknow-on-june-4-2026,Lucknow,2026-06-04,clean,low,50979775152070414665786220645899721020850466999824432483503660264897453494116,microprice_minus_mid,120,all,55937,55933,0.999928490980925,0.542130763592155,0.0359532411692238,-0.0063901867891434
highest-temperature-in-lucknow-on-june-4-2026,Lucknow,2026-06-04,clean,low,50979775152070414665786220645899721020850466999824432483503660264897453494116,microprice_minus_mid,120,<1h,324,320,0.9876543209876544,0.83125,-0.3960097868537079,-0.00115
highest-temperature-in-lucknow-on-june-4-2026,Lucknow,2026-06-04,clean,low,50979775152070414665786220645899721020850466999824432483503660264897453494116,microprice_minus_mid,120,1-6h,22062,22062,1.0,0.2492974345027649,0.0737138581182022,-0.0062000742735122
highest-temperature-in-lucknow-on-june-4-2026,Lucknow,2026-06-04,clean,low,50979775152070414665786220645899721020850466999824432483503660264897453494116,microprice_minus_mid,120,6-24h,33551,33551,1.0,0.7319304938749963,0.0897307395320591,-0.0065627971651565
highest-temperature-in-lucknow-on-june-4-2026,Lucknow,2026-06-04,clean,low,50979775152070414665786220645899721020850466999824432483503660264897453494116,microprice_minus_mid,300,all,55937,55924,0.999767595688006,0.4227165438809813,-0.0641145494307001,-0.0066345082649112
highest-temperature-in-lucknow-on-june-4-2026,Lucknow,2026-06-04,clean,low,50979775152070414665786220645899721020850466999824432483503660264897453494116,microprice_minus_mid,300,<1h,324,311,0.9598765432098766,0.8263665594855305,-0.4004793800492898,-0.001200964630225
highest-temperature-in-lucknow-on-june-4-2026,Lucknow,2026-06-04,clean,low,50979775152070414665786220645899721020850466999824432483503660264897453494116,microprice_minus_mid,300,1-6h,22062,22062,1.0,0.1961744175505393,0.0355188647735135,-0.0061940395506452
highest-temperature-in-lucknow-on-june-4-2026,Lucknow,2026-06-04,clean,low,50979775152070414665786220645899721020850466999824432483503660264897453494116,microprice_minus_mid,300,6-24h,33551,33551,1.0,0.567941343030014,-0.0529863951422308,-0.0069687808378936
highest-temperature-in-lucknow-on-june-4-2026,Lucknow,2026-06-04,clean,low,50979775152070414665786220645899721020850466999824432483503660264897453494116,microprice_minus_mid,600,all,55937,55907,0.9994636823569372,0.2965102759940615,-0.1470866094340432,-0.006715650270456
highest-temperature-in-lucknow-on-june-4-2026,Lucknow,2026-06-04,clean,low,50979775152070414665786220645899721020850466999824432483503660264897453494116,microprice_minus_mid,600,<1h,324,294,0.9074074074074074,0.8027210884353742,-0.4446179057443196,-0.0012755102040816
highest-temperature-in-lucknow-on-june-4-2026,Lucknow,2026-06-04,clean,low,50979775152070414665786220645899721020850466999824432483503660264897453494116,microprice_minus_mid,600,1-6h,22062,22062,1.0,0.1202973438491523,-0.0008750934233424,-0.0057876938074459
