event_slug,event_title,event_start,event_end,market_index,market_label,condition_id,asset_id,token_side,factor,factor_family,label_name,label_mode,horizon_value,count,raw_spearman,progress_neutral_spearman,nonzero_direction_hit,quantile_monotonicity_spearman,bottom_quantile_mean_return,top_quantile_mean_return,top_minus_bottom_mean_return,zero_return_share,positive_return_share,median_label_elapsed_seconds,p90_label_elapsed_seconds,source_time_inversion_count,source_delay_over_threshold_count
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,5,23°C,0xc6e48d3b9fb338a583851f46245eeb5d016d1c7db5325bc711b47592d44dea31,88280062208897936928474997251824304255619443393959943341817445415105690345219,YES,trade_pressure_30s,flow_clock_sensitive,valid_obs_200,valid_observation_steps,200,276728,0.06488967813070662,0.173058918846071,0.5199063231850117,,-0.0006627271859943709,0.0022513705704751293,0.0029140977564695004,0.45685293862565407,0.2730948801711428,138.56650000000002,423.49250000000006,64988,172368
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,depth_imbalance_1,book,wall_60s,wall_clock_seconds,60,329859,0.11480914286490831,0.1279485508180925,0.5728800730569564,0.8999999999999998,-0.003669735812721909,0.0007614792222645824,0.004431215034986492,0.63151225220473,0.17015148896952942,60.575,64.3532,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,depth_imbalance_3,book,wall_60s,wall_clock_seconds,60,329859,0.12610808271304927,0.1352792504362092,0.5807123053254243,0.9999999999999999,-0.007839255153194905,0.000756780535161702,0.008596035688356606,0.63151225220473,0.17015148896952942,60.575,64.3532,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,depth_imbalance_5,book,wall_60s,wall_clock_seconds,60,329859,0.11805478477361114,0.1337645622516057,0.5643732157401542,0.8999999999999998,-0.009319118783818603,0.0005212140594541916,0.009840332843272796,0.63151225220473,0.17015148896952942,60.575,64.3532,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,microprice_minus_mid,book,wall_60s,wall_clock_seconds,60,329859,0.10838825691636368,0.11744045310607519,0.5715637314992308,0.7,-0.0054612166954623965,-0.001907470984991189,0.0035537457104712076,0.63151225220473,0.17015148896952942,60.575,64.3532,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,ofi_30s,flow_clock_sensitive,wall_60s,wall_clock_seconds,60,329859,-0.008322514235968595,-0.08412168831381081,0.5039695925100165,-0.7999999999999999,-0.0007507806105435474,-0.008157882367212023,-0.007407101756668475,0.63151225220473,0.17015148896952942,60.575,64.3532,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,trade_pressure_30s,flow_clock_sensitive,wall_60s,wall_clock_seconds,60,329859,0.08455617555132669,-0.18438713509013158,0.5532994923857868,,-0.001871237732572647,-0.004009004180512383,-0.002137766447939736,0.63151225220473,0.17015148896952942,60.575,64.3532,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,depth_imbalance_1,book,wall_300s,wall_clock_seconds,300,323593,0.149146926101036,0.15950303111685368,0.5796774703914656,0.8999999999999998,-0.015555129404906184,0.002163691993880673,0.017718821398786857,0.4530907652514115,0.24866421708751427,300.662,305.458,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,depth_imbalance_3,book,wall_300s,wall_clock_seconds,300,323593,0.1636921081647233,0.15939260202383368,0.5739761323569298,0.9999999999999999,-0.026818437345983243,0.003818353188399081,0.030636790534382324,0.4530907652514115,0.24866421708751427,300.662,305.458,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,depth_imbalance_5,book,wall_300s,wall_clock_seconds,300,323593,0.19240119887638024,0.19142200988549968,0.5843617213633487,0.9999999999999999,-0.034190023330912686,0.004731103864995597,0.03892112719590828,0.4530907652514115,0.24866421708751427,300.662,305.458,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,microprice_minus_mid,book,wall_300s,wall_clock_seconds,300,323593,0.13904222070241934,0.14950225461187736,0.5767505198444987,0.8999999999999998,-0.02254926931427955,0.000599900957922593,0.023149170272202143,0.4530907652514115,0.24866421708751427,300.662,305.458,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,ofi_30s,flow_clock_sensitive,wall_300s,wall_clock_seconds,300,323593,0.03808045965337457,-0.017033167567905128,0.5261673899285779,-0.39999999999999997,-0.00478778095311655,-0.0207070643860381,-0.015919283432921552,0.4530907652514115,0.24866421708751427,300.662,305.458,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,trade_pressure_30s,flow_clock_sensitive,wall_300s,wall_clock_seconds,300,323593,0.06868167839825966,-0.07821878402957194,0.5522387216345719,,-0.00421601043971239,-0.01576589047882726,-0.01154988003911487,0.4530907652514115,0.24866421708751427,300.662,305.458,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,depth_imbalance_1,book,wall_900s,wall_clock_seconds,900,313122,0.20255556261674335,0.20207976627568172,0.6112593908373811,0.8999999999999998,-0.026327369261477048,0.004460556992750153,0.030787926254227202,0.30240928456001176,0.3500967673941786,900.73,906.202,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,depth_imbalance_3,book,wall_900s,wall_clock_seconds,900,313122,0.17805051011104758,0.18569176892742226,0.5874715585242022,0.8999999999999998,-0.03702992367387347,0.008745025868676546,0.045774949542550014,0.30240928456001176,0.3500967673941786,900.73,906.202,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,depth_imbalance_5,book,wall_900s,wall_clock_seconds,900,313122,0.20715010826809932,0.2288570277848837,0.6075236573563276,0.9999999999999999,-0.03844160240136674,0.008304230437422117,0.04674583283878885,0.30240928456001176,0.3500967673941786,900.73,906.202,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,microprice_minus_mid,book,wall_900s,wall_clock_seconds,900,313122,0.18949557705583692,0.18907189199000374,0.6129807582257097,0.9999999999999999,-0.028354037218228437,0.00867784708893154,0.03703188430715998,0.30240928456001176,0.3500967673941786,900.73,906.202,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,ofi_30s,flow_clock_sensitive,wall_900s,wall_clock_seconds,900,313122,0.043800107256356136,0.05489113642093,0.5064619948633665,0.39999999999999997,-0.00786168243685277,-0.005759011418989061,0.0021026710178637083,0.30240928456001176,0.3500967673941786,900.73,906.202,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,trade_pressure_30s,flow_clock_sensitive,wall_900s,wall_clock_seconds,900,313122,0.011875881527702201,0.05941283080490441,0.4998741021192047,,-0.0046083745937459016,0.015895450582803266,0.020503825176549167,0.30240928456001176,0.3500967673941786,900.73,906.202,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,depth_imbalance_1,book,valid_obs_10,valid_observation_steps,10,335878,0.09278312887329687,0.052183871104174016,0.5881837927028438,0.9999999999999999,-0.0004502706158741486,0.0005899127711921271,0.0010401833870662758,0.8231709132482627,0.08885666819499938,5.977,24.175,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,depth_imbalance_3,book,valid_obs_10,valid_observation_steps,10,335878,0.05036847830999359,0.013866518713858791,0.5515633155422356,0.9999999999999999,-0.0006440650212867306,0.00029818084377884334,0.0009422458650655739,0.8231709132482627,0.08885666819499938,5.977,24.175,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,depth_imbalance_5,book,valid_obs_10,valid_observation_steps,10,335878,0.03341015815985113,-0.010193327150614885,0.5296415402488509,0.9999999999999999,-0.0005744395820309011,0.0002235978520286396,0.0007980374340595406,0.8231709132482627,0.08885666819499938,5.977,24.175,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,microprice_minus_mid,book,valid_obs_10,valid_observation_steps,10,335878,0.1009569469530158,0.06029379318253663,0.5873419426531746,0.9999999999999999,-0.0005253682974326952,0.000635313482192067,0.001160681779624762,0.8231709132482627,0.08885666819499938,5.977,24.175,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,ofi_30s,flow_clock_sensitive,valid_obs_10,valid_observation_steps,10,335878,0.04734743052188959,0.13792995572812863,0.5403667098816359,1.0,-0.00024767543924899936,9.978556750156322e-05,0.0003474610067505626,0.8231709132482627,0.08885666819499938,5.977,24.175,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,trade_pressure_30s,flow_clock_sensitive,valid_obs_10,valid_observation_steps,10,335878,0.03189600309174646,0.42554325453414005,0.5183102385803041,,-0.00010552250344526231,0.0004719297331109252,0.0005774522365561875,0.8231709132482627,0.08885666819499938,5.977,24.175,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,depth_imbalance_1,book,valid_obs_50,valid_observation_steps,50,335825,0.11525887355155548,0.11372263681769391,0.581554571083367,0.9999999999999999,-0.0011018972849198554,0.001050726906732275,0.0021526241916521305,0.6746757984069084,0.15970222586168392,32.811,129.78540000000015,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,depth_imbalance_3,book,valid_obs_50,valid_observation_steps,50,335825,0.0843399954777583,0.08679145680850094,0.5699026104785267,0.9999999999999999,-0.0016780131602453401,0.0007946339502404607,0.0024726471104858008,0.6746757984069084,0.15970222586168392,32.811,129.78540000000015,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,depth_imbalance_5,book,valid_obs_50,valid_observation_steps,50,335825,0.06742754881149919,0.09191196476886836,0.5468000585801633,0.9999999999999999,-0.0018630232835109871,0.0006317869928400959,0.002494810276351083,0.6746757984069084,0.15970222586168392,32.811,129.78540000000015,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,microprice_minus_mid,book,valid_obs_50,valid_observation_steps,50,335825,0.1128043585924413,0.10829703207044751,0.5795042653681397,0.9999999999999999,-0.0015391859548975003,0.0006325354147736593,0.0021717213696711597,0.6746757984069084,0.15970222586168392,32.811,129.78540000000015,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,ofi_30s,flow_clock_sensitive,valid_obs_50,valid_observation_steps,50,335825,0.018205465076605604,-0.06514184108623275,0.5187181928019624,0.39999999999999997,-0.000333209305094584,-0.0002196780150716346,0.00011353129002294939,0.6746757984069084,0.15970222586168392,32.811,129.78540000000015,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,trade_pressure_30s,flow_clock_sensitive,valid_obs_50,valid_observation_steps,50,335825,0.0718233035035051,-0.2360053266310013,0.5232764617581371,,-0.00022843897289701392,0.00042101284958427794,0.0006494518224812918,0.6746757984069084,0.15970222586168392,32.811,129.78540000000015,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,depth_imbalance_1,book,valid_obs_200,valid_observation_steps,200,335584,0.14988490879224903,0.14999756397692257,0.5878099711358812,0.9999999999999999,-0.004537938322319461,0.0022414225005591604,0.006779360822878621,0.4848413511967197,0.2448984456946696,138.077,562.086,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,depth_imbalance_3,book,valid_obs_200,valid_observation_steps,200,335584,0.12660116012324754,0.11633024221503165,0.5718045569444524,0.9999999999999999,-0.006511313700078949,0.0025593143316894394,0.009070628031768389,0.4848413511967197,0.2448984456946696,138.077,562.086,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,depth_imbalance_5,book,valid_obs_200,valid_observation_steps,200,335584,0.12821432436308772,0.126248298803102,0.564475731581048,0.9999999999999999,-0.008193594767346574,0.0016032219570405733,0.009796816724387147,0.4848413511967197,0.2448984456946696,138.077,562.086,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,microprice_minus_mid,book,valid_obs_200,valid_observation_steps,200,335584,0.13727582231408453,0.1364358549904304,0.5839055061632703,0.8999999999999998,-0.0056658044567334115,0.0009807477387533722,0.006646552195486784,0.4848413511967197,0.2448984456946696,138.077,562.086,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,ofi_30s,flow_clock_sensitive,valid_obs_200,valid_observation_steps,200,335584,0.002805491661914297,-0.03985782929955134,0.5044251370924825,-0.19999999999999998,-0.0011053047118235039,-0.003480646555578741,-0.002375341843755237,0.4848413511967197,0.2448984456946696,138.077,562.086,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,6,24°C,0x09e1e10495f1dbb1948b63ad02a4af9f59a0401dde53ec713e5105d75eefe748,24582299336321328719263949980519370081553878495528020204195731783368989713817,YES,trade_pressure_30s,flow_clock_sensitive,valid_obs_200,valid_observation_steps,200,335584,0.09070531340435876,-0.07452343414262783,0.5378559570566697,,-0.001393015877288311,0.002340579143534807,0.003733595020823118,0.4848413511967197,0.2448984456946696,138.077,562.086,95517,218452
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,7,25°C,0x715ee73ffee65801adb9f51098cf61a14fb4262ae2b20eeb1d68528bdde59c41,93683348120137447419301462197228170067558545967622008841151707439369216600718,YES,depth_imbalance_1,book,wall_60s,wall_clock_seconds,60,324860,0.08780017278575872,0.11319106276536316,0.5628346647138259,0.3,0.0013866538367546444,0.002809204956515045,0.0014225511197604008,0.5418241704118697,0.2660007387797821,60.488,64.967,89057,177530
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,7,25°C,0x715ee73ffee65801adb9f51098cf61a14fb4262ae2b20eeb1d68528bdde59c41,93683348120137447419301462197228170067558545967622008841151707439369216600718,YES,depth_imbalance_3,book,wall_60s,wall_clock_seconds,60,324860,0.07175170988393238,0.13034865241140894,0.556673810659554,0.0,0.002295181001046606,0.0027774784067989694,0.0004822974057523636,0.5418241704118697,0.2660007387797821,60.488,64.967,89057,177530
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,7,25°C,0x715ee73ffee65801adb9f51098cf61a14fb4262ae2b20eeb1d68528bdde59c41,93683348120137447419301462197228170067558545967622008841151707439369216600718,YES,depth_imbalance_5,book,wall_60s,wall_clock_seconds,60,324860,0.04333309280983795,0.09647552804308533,0.5468782542679199,0.09999999999999999,0.0023579255998645585,0.0024103583815028888,5.2432781638330275e-05,0.5418241704118697,0.2660007387797821,60.488,64.967,89057,177530
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,7,25°C,0x715ee73ffee65801adb9f51098cf61a14fb4262ae2b20eeb1d68528bdde59c41,93683348120137447419301462197228170067558545967622008841151707439369216600718,YES,microprice_minus_mid,book,wall_60s,wall_clock_seconds,60,324860,0.10389784091543577,0.11992757906509792,0.5674771403425085,0.39999999999999997,0.005159161466818309,0.008062927212266766,0.0029037657454484573,0.5418241704118697,0.2660007387797821,60.488,64.967,89057,177530
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,7,25°C,0x715ee73ffee65801adb9f51098cf61a14fb4262ae2b20eeb1d68528bdde59c41,93683348120137447419301462197228170067558545967622008841151707439369216600718,YES,ofi_30s,flow_clock_sensitive,wall_60s,wall_clock_seconds,60,324860,0.10209331056547001,0.11827484591613963,0.5385271729271783,0.3,0.004912423667847084,0.014162950930730266,0.009250527262883182,0.5418241704118697,0.2660007387797821,60.488,64.967,89057,177530
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,7,25°C,0x715ee73ffee65801adb9f51098cf61a14fb4262ae2b20eeb1d68528bdde59c41,93683348120137447419301462197228170067558545967622008841151707439369216600718,YES,trade_pressure_30s,flow_clock_sensitive,wall_60s,wall_clock_seconds,60,324860,0.09356277932032807,-0.06694788188507114,0.5085291212888748,,0.0017369055890412897,0.02145657382087457,0.01971966823183328,0.5418241704118697,0.2660007387797821,60.488,64.967,89057,177530
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,7,25°C,0x715ee73ffee65801adb9f51098cf61a14fb4262ae2b20eeb1d68528bdde59c41,93683348120137447419301462197228170067558545967622008841151707439369216600718,YES,depth_imbalance_1,book,wall_300s,wall_clock_seconds,300,324797,0.12431868867919503,0.15922858340558113,0.5747229765292767,0.39999999999999997,0.005733342549073819,0.008329111308880553,0.002595768759806734,0.33899327887880737,0.37839943102922746,300.582,306.073,89057,177530
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,7,25°C,0x715ee73ffee65801adb9f51098cf61a14fb4262ae2b20eeb1d68528bdde59c41,93683348120137447419301462197228170067558545967622008841151707439369216600718,YES,depth_imbalance_3,book,wall_300s,wall_clock_seconds,300,324797,0.17450388291800548,0.24479246045716072,0.6062377441276614,0.3,0.0039058815380352834,0.013907296798029552,0.010001415259994269,0.33899327887880737,0.37839943102922746,300.582,306.073,89057,177530
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,7,25°C,0x715ee73ffee65801adb9f51098cf61a14fb4262ae2b20eeb1d68528bdde59c41,93683348120137447419301462197228170067558545967622008841151707439369216600718,YES,depth_imbalance_5,book,wall_300s,wall_clock_seconds,300,324797,0.11872453550687558,0.20213743452478208,0.5885032628896952,0.6,0.005620534133764335,0.013455152186965958,0.007834618053201623,0.33899327887880737,0.37839943102922746,300.582,306.073,89057,177530
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,7,25°C,0x715ee73ffee65801adb9f51098cf61a14fb4262ae2b20eeb1d68528bdde59c41,93683348120137447419301462197228170067558545967622008841151707439369216600718,YES,microprice_minus_mid,book,wall_300s,wall_clock_seconds,300,324797,0.13727021504709624,0.16102768313014548,0.5778390539048781,0.39999999999999997,0.013234824281150161,0.025997633218206487,0.012762808937056325,0.33899327887880737,0.37839943102922746,300.582,306.073,89057,177530
highest-temperature-in-shanghai-on-june-9-2026,Highest temperature in Shanghai on June 9?,2026-06-07T04:34:03Z,2026-06-09T12:00:00Z,7,25°C,0x715ee73ffee65801adb9f51098cf61a14fb4262ae2b20eeb1d68528bdde59c41,93683348120137447419301462197228170067558545967622008841151707439369216600718,YES,ofi_30s,flow_clock_sensitive,wall_300s,wall_clock_seconds,300,324797,0.14404852492161893,0.14231423742722799,0.5445729483495038,0.3,0.013629912198448555,0.0520196754626351,0.03838976326418654,0.33899327887880737,0.37839943102922746,300.582,306.073,89057,177530
