event_slug,city,event_date,cohort,timestamp,lifecycle_bucket,expected_outcomes,observable_outcomes,valid_outcomes,complete_outcomes,sum_mid,sum_deviation,max_bbo_age_seconds,median_bbo_age_seconds,max_spread,median_spread,outcome_source_span_seconds,event_has_tick_size_conflict,sum_best_bid,sum_best_ask
highest-temperature-in-tokyo-on-june-12-2026,Tokyo,2026-06-12,degraded,2026-06-10 04:31:00+00:00,>24h,11,11,10,False,4.9350000000000005,3.9350000000000005,3.927,3.683,0.95,0.95,3.501,False,0.23000000000000004,9.64
highest-temperature-in-tokyo-on-june-12-2026,Tokyo,2026-06-12,degraded,2026-06-10 04:32:00+00:00,>24h,11,11,10,False,4.885,3.885,15.545,12.7645,0.96,0.9299999999999999,10.036,False,0.23000000000000004,9.54
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,2026-06-10 04:32:00+00:00,>24h,11,10,10,False,4.73,3.7300000000000004,18.691,5.0565,0.91,0.89,18.661,True,0.29000000000000004,9.17
highest-temperature-in-tokyo-on-june-12-2026,Tokyo,2026-06-12,degraded,2026-06-10 04:33:00+00:00,>24h,11,11,11,True,3.495,2.495,15.04,3.621,0.6799999999999999,0.6399999999999999,12.81,False,0.29000000000000004,6.699999999999999
highest-temperature-in-qingdao-on-june-10-2026,Qingdao,2026-06-10,clean,2026-06-08 04:42:00+00:00,>24h,11,10,10,False,3.1165,2.1165,18.424,17.204,0.74,0.73,6.117,True,0.24200000000000002,5.991
highest-temperature-in-qingdao-on-june-10-2026,Qingdao,2026-06-10,clean,2026-06-08 04:41:00+00:00,>24h,11,10,9,False,2.7764999999999995,1.7764999999999995,19.012,18.977,0.76,0.75,18.146,True,0.21200000000000002,5.341
highest-temperature-in-qingdao-on-june-10-2026,Qingdao,2026-06-10,clean,2026-06-08 04:40:00+00:00,>24h,11,10,9,False,2.7764999999999995,1.7764999999999995,43.335,43.321,0.76,0.75,32.224,True,0.21200000000000002,5.341
highest-temperature-in-qingdao-on-june-10-2026,Qingdao,2026-06-10,clean,2026-06-08 04:39:00+00:00,>24h,11,10,7,False,2.3265,1.3264999999999998,19.312,19.229,0.82,0.8099999999999999,0.25,True,0.11199999999999999,4.541
highest-temperature-in-qingdao-on-june-10-2026,Qingdao,2026-06-10,clean,2026-06-08 04:44:00+00:00,>24h,11,10,10,False,2.2344999999999997,1.2344999999999997,69.327,55.3495,0.7,0.31,67.502,True,0.29100000000000004,4.178
highest-temperature-in-qingdao-on-june-10-2026,Qingdao,2026-06-10,clean,2026-06-08 04:43:00+00:00,>24h,11,10,10,False,2.2344999999999997,1.2344999999999997,9.327,9.1965,0.7,0.31,7.339,True,0.29100000000000004,4.178
highest-temperature-in-qingdao-on-june-10-2026,Qingdao,2026-06-10,clean,2026-06-08 04:45:00+00:00,>24h,11,10,10,False,2.2244999999999995,1.2244999999999995,16.5,16.458,0.7,0.31,3.481,True,0.29200000000000004,4.157
highest-temperature-in-qingdao-on-june-10-2026,Qingdao,2026-06-10,clean,2026-06-08 04:47:00+00:00,>24h,11,10,10,False,2.1575,1.1575000000000002,50.648,11.1485,0.71,0.255,47.03,True,0.28500000000000003,4.029999999999999
highest-temperature-in-qingdao-on-june-10-2026,Qingdao,2026-06-10,clean,2026-06-08 04:48:00+00:00,>24h,11,10,10,False,2.1575,1.1575000000000002,110.648,37.083,0.71,0.255,110.632,True,0.28500000000000003,4.029999999999999
highest-temperature-in-qingdao-on-june-10-2026,Qingdao,2026-06-10,clean,2026-06-08 04:46:00+00:00,>24h,11,10,10,False,2.1494999999999997,1.1494999999999997,76.5,38.599000000000004,0.7,0.255,63.457,True,0.29300000000000004,4.006
highest-temperature-in-qingdao-on-june-10-2026,Qingdao,2026-06-10,clean,2026-06-08 04:50:00+00:00,>24h,11,10,10,False,2.1335,1.1335000000000002,89.109,21.122500000000002,0.6900000000000001,0.25,88.292,True,0.30500000000000005,3.9620000000000006
highest-temperature-in-qingdao-on-june-10-2026,Qingdao,2026-06-10,clean,2026-06-08 04:49:00+00:00,>24h,11,10,10,False,2.1335,1.1335000000000002,29.109,27.697000000000003,0.6900000000000001,0.25,21.108,True,0.30500000000000005,3.9620000000000006
highest-temperature-in-ankara-on-june-11-2026,Ankara,2026-06-11,degraded,2026-06-09 05:28:00+00:00,>24h,11,11,9,False,2.104,1.104,71.338,25.639,0.5800000000000001,0.432,50.499,False,0.43600000000000005,3.7720000000000002
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,2026-06-10 04:33:00+00:00,>24h,11,10,10,False,2.05,1.0499999999999998,30.785,1.044,0.89,0.265,30.444,True,0.31000000000000005,3.7899999999999996
highest-temperature-in-istanbul-on-june-12-2026,Istanbul,2026-06-12,degraded,2026-06-10 05:37:00+00:00,>24h,11,11,11,True,2.0485,1.0485000000000002,11.218,3.729,0.749,0.27,7.652,False,0.31700000000000006,3.7800000000000002
highest-temperature-in-istanbul-on-june-12-2026,Istanbul,2026-06-12,degraded,2026-06-10 05:38:00+00:00,>24h,11,11,11,True,2.0425,1.0425,4.928,4.91,0.731,0.27,3.152,False,0.32300000000000006,3.762
highest-temperature-in-istanbul-on-june-12-2026,Istanbul,2026-06-12,degraded,2026-06-10 05:36:00+00:00,>24h,11,11,9,False,2.0255,1.0255,43.378,15.91,0.719,0.36,29.829,False,0.26,3.7910000000000004
highest-temperature-in-denver-on-june-5-2026,Denver,2026-06-05,clean,2026-06-04 00:03:00+00:00,>24h,11,10,1,False,0.002,-0.998,29.014,29.014,0.002,0.002,0.0,False,0.001,0.003
highest-temperature-in-denver-on-june-5-2026,Denver,2026-06-05,clean,2026-06-04 00:04:00+00:00,>24h,11,10,1,False,0.002,-0.998,12.047,12.047,0.002,0.002,0.0,False,0.001,0.003
highest-temperature-in-denver-on-june-5-2026,Denver,2026-06-05,clean,2026-06-04 00:01:00+00:00,>24h,11,10,1,False,0.002,-0.998,26.082,26.082,0.002,0.002,0.0,False,0.001,0.003
highest-temperature-in-denver-on-june-5-2026,Denver,2026-06-05,clean,2026-06-04 00:02:00+00:00,>24h,11,10,1,False,0.002,-0.998,86.082,86.082,0.002,0.002,0.0,False,0.001,0.003
highest-temperature-in-manila-on-june-11-2026,Manila,2026-06-11,degraded,2026-06-09 04:40:00+00:00,>24h,11,11,9,False,1.9805000000000001,0.9805000000000001,20.19,8.972,0.959,0.23,18.74,False,0.5710000000000001,3.39
highest-temperature-in-amsterdam-on-june-8-2026,Amsterdam,2026-06-08,clean,2026-06-06 23:00:00+00:00,>24h,11,11,1,False,0.0205,-0.9795,35.316,35.316,0.020999999999999998,0.020999999999999998,0.0,False,0.01,0.031
highest-temperature-in-istanbul-on-june-12-2026,Istanbul,2026-06-12,degraded,2026-06-10 05:41:00+00:00,>24h,11,11,11,True,1.973,0.9730000000000001,30.712,30.712,0.6799999999999999,0.26,26.649,False,0.43600000000000005,3.51
highest-temperature-in-istanbul-on-june-12-2026,Istanbul,2026-06-12,degraded,2026-06-10 05:39:00+00:00,>24h,11,11,11,True,1.972,0.972,9.464,9.162,0.709,0.26,4.01,False,0.3340000000000001,3.6100000000000003
highest-temperature-in-singapore-on-june-6-2026,Singapore,2026-06-06,degraded,2026-06-05 04:53:00+00:00,>24h,11,11,6,False,1.9609999999999999,0.9609999999999999,0.059,0.047,0.58,0.55,0.05,False,0.562,3.36
highest-temperature-in-istanbul-on-june-12-2026,Istanbul,2026-06-12,degraded,2026-06-10 05:40:00+00:00,>24h,11,11,11,True,1.953,0.9530000000000001,2.117,2.117,0.689,0.26,0.0,False,0.38600000000000007,3.5199999999999996
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,2026-06-10 04:34:00+00:00,>24h,11,10,10,False,1.935,0.935,90.785,17.8355,0.89,0.265,88.523,True,0.31000000000000005,3.5599999999999996
highest-temperature-in-manila-on-june-11-2026,Manila,2026-06-11,degraded,2026-06-09 04:39:00+00:00,>24h,11,11,9,False,1.934,0.9339999999999999,54.549,1.253,0.6499999999999999,0.32,53.31,False,0.331,3.537
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,clean,2026-06-07 04:35:00+00:00,>24h,11,10,9,False,1.8955000000000002,0.8955000000000002,599.668,15.955,0.98,0.27,583.795,True,0.482,3.309
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,clean,2026-06-07 04:37:00+00:00,>24h,11,10,9,False,1.8805,0.8805000000000001,719.668,8.537,0.98,0.27,711.669,True,0.482,3.279
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,clean,2026-06-07 04:36:00+00:00,>24h,11,10,9,False,1.8805,0.8805000000000001,659.668,19.0,0.98,0.27,643.959,True,0.482,3.279
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,2026-06-10 04:35:00+00:00,>24h,11,10,10,False,1.875,0.875,150.785,11.882,0.89,0.265,144.872,True,0.33,3.42
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,clean,2026-06-07 04:40:00+00:00,>24h,11,10,9,False,1.8705,0.8705,899.668,48.848,0.98,0.27,891.776,True,0.522,3.219
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,clean,2026-06-07 04:39:00+00:00,>24h,11,10,9,False,1.8705,0.8705,839.668,4.417,0.98,0.27,838.058,True,0.522,3.219
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,clean,2026-06-07 04:42:00+00:00,>24h,11,10,9,False,1.8705,0.8705,1019.668,1.571,0.98,0.27,1018.108,True,0.522,3.219
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,clean,2026-06-07 04:41:00+00:00,>24h,11,10,9,False,1.8705,0.8705,959.668,0.452,0.98,0.27,959.235,True,0.522,3.219
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,clean,2026-06-07 04:43:00+00:00,>24h,11,10,9,False,1.8705,0.8705,1079.668,0.894,0.98,0.27,1078.787,True,0.522,3.219
highest-temperature-in-hong-kong-on-june-5-2026,Hong Kong,2026-06-05,clean,2026-06-04 00:00:00+00:00,>24h,11,7,1,False,0.137,-0.863,0.461,0.461,0.234,0.234,0.0,True,0.02,0.254
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,clean,2026-06-07 04:38:00+00:00,>24h,11,10,9,False,1.8604999999999998,0.8604999999999998,779.668,18.46,0.98,0.27,778.126,True,0.47200000000000003,3.2489999999999997
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,2026-06-10 04:36:00+00:00,>24h,11,10,10,False,1.85,0.8500000000000001,210.785,1.212,0.89,0.265,210.204,True,0.32,3.38
highest-temperature-in-shanghai-on-june-10-2026,Shanghai,2026-06-10,clean,2026-06-08 04:28:00+00:00,>24h,11,11,6,False,1.8359999999999999,0.8359999999999999,40.725,11.530000000000001,0.958,0.53,38.237,False,0.222,3.45
highest-temperature-in-qingdao-on-june-10-2026,Qingdao,2026-06-10,clean,2026-06-08 04:51:00+00:00,>24h,11,10,10,False,1.8345,0.8345,30.357,29.33,0.68,0.21000000000000002,29.78,True,0.313,3.3560000000000008
highest-temperature-in-qingdao-on-june-10-2026,Qingdao,2026-06-10,clean,2026-06-08 04:52:00+00:00,>24h,11,10,10,False,1.8295,0.8294999999999999,89.368,89.2985,0.68,0.21000000000000002,66.321,True,0.313,3.346
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,clean,2026-06-07 04:32:00+00:00,>24h,11,10,8,False,1.8250000000000002,0.8250000000000002,419.668,48.416,0.98,0.265,407.321,True,0.501,3.149
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,clean,2026-06-07 04:44:00+00:00,>24h,11,10,9,False,1.7854999999999999,0.7854999999999999,1139.668,19.006,0.98,0.28,1129.924,True,0.482,3.089
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,clean,2026-06-07 04:31:00+00:00,>24h,11,10,7,False,1.78,0.78,359.668,31.543,0.98,0.32,341.156,True,0.42000000000000004,3.14
highest-temperature-in-wuhan-on-june-10-2026,Wuhan,2026-06-10,clean,2026-06-08 04:37:00+00:00,>24h,11,10,2,False,0.22499999999999998,-0.775,31.328,15.8995,0.18,0.095,30.857,True,0.13,0.32
highest-temperature-in-ankara-on-june-11-2026,Ankara,2026-06-11,degraded,2026-06-09 05:29:00+00:00,>24h,11,11,9,False,1.775,0.7749999999999999,17.822,17.678,0.5700000000000001,0.16,11.596,False,0.44600000000000006,3.104
highest-temperature-in-seattle-on-june-10-2026,Seattle,2026-06-10,clean,2026-06-09 02:37:00+00:00,>24h,11,11,8,False,1.762,0.762,24.553,22.0715,0.6599999999999999,0.4755,19.158,False,0.244,3.28
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,2026-06-10 04:37:00+00:00,>24h,11,10,10,False,1.7400000000000002,0.7400000000000002,270.785,11.8805,0.89,0.235,269.885,True,0.39,3.09
highest-temperature-in-ankara-on-june-11-2026,Ankara,2026-06-11,degraded,2026-06-09 05:27:00+00:00,>24h,11,11,6,False,1.7185000000000001,0.7185000000000001,11.343,11.3275,0.5800000000000001,0.44999999999999996,11.201,False,0.43,3.007
highest-temperature-in-istanbul-on-june-12-2026,Istanbul,2026-06-12,degraded,2026-06-10 05:44:00+00:00,>24h,11,11,11,True,1.714,0.714,6.213,6.213,0.369,0.25,2.04,False,0.5980000000000001,2.83
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,clean,2026-06-07 04:34:00+00:00,>24h,11,10,8,False,1.7105000000000001,0.7105000000000001,539.668,11.216999999999999,0.98,0.28,528.498,True,0.432,2.989
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,clean,2026-06-07 04:33:00+00:00,>24h,11,10,8,False,1.7105000000000001,0.7105000000000001,479.668,70.546,0.98,0.28,465.684,True,0.432,2.989
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,2026-06-10 04:38:00+00:00,>24h,11,10,10,False,1.7100000000000002,0.7100000000000002,330.785,51.56,0.89,0.21499999999999997,305.598,True,0.39,3.0300000000000002
highest-temperature-in-shanghai-on-june-10-2026,Shanghai,2026-06-10,clean,2026-06-08 04:29:00+00:00,>24h,11,11,7,False,1.706,0.706,62.984,24.816,0.958,0.19,42.511,False,0.28200000000000003,3.13
highest-temperature-in-beijing-on-june-8-2026,Beijing,2026-06-08,clean,2026-06-06 23:01:00+00:00,>24h,11,11,3,False,0.305,-0.6950000000000001,25.694,18.861,0.21999999999999997,0.09000000000000001,15.335,False,0.14200000000000002,0.46799999999999997
highest-temperature-in-istanbul-on-june-12-2026,Istanbul,2026-06-12,degraded,2026-06-10 05:47:00+00:00,>24h,11,11,11,True,1.694,0.694,50.841,26.081,0.369,0.24000000000000002,48.051,False,0.5680000000000001,2.8200000000000003
highest-temperature-in-panama-city-on-june-9-2026,Panama City,2026-06-09,clean,2026-06-08 01:27:00+00:00,>24h,11,11,3,False,0.31,-0.69,14.313,13.798,0.33999999999999997,0.04000000000000001,2.594,False,0.11,0.51
highest-temperature-in-istanbul-on-june-12-2026,Istanbul,2026-06-12,degraded,2026-06-10 05:48:00+00:00,>24h,11,11,11,True,1.6895000000000002,0.6895000000000002,110.841,38.887,0.359,0.24000000000000002,105.043,False,0.5690000000000001,2.8100000000000005
highest-temperature-in-istanbul-on-june-12-2026,Istanbul,2026-06-12,degraded,2026-06-10 05:46:00+00:00,>24h,11,11,11,True,1.689,0.6890000000000001,126.213,17.468,0.359,0.24000000000000002,124.911,False,0.5680000000000001,2.8100000000000005
highest-temperature-in-istanbul-on-june-12-2026,Istanbul,2026-06-12,degraded,2026-06-10 05:45:00+00:00,>24h,11,11,11,True,1.689,0.6890000000000001,66.213,6.026,0.359,0.24000000000000002,63.679,False,0.5680000000000001,2.8100000000000005
highest-temperature-in-istanbul-on-june-12-2026,Istanbul,2026-06-12,degraded,2026-06-10 05:49:00+00:00,>24h,11,11,11,True,1.669,0.669,24.914,24.573,0.359,0.23,24.373,False,0.5690000000000001,2.769
highest-temperature-in-istanbul-on-june-12-2026,Istanbul,2026-06-12,degraded,2026-06-10 05:50:00+00:00,>24h,11,11,11,True,1.654,0.6539999999999999,84.867,32.268,0.358,0.22,80.75,False,0.5690000000000001,2.739
highest-temperature-in-istanbul-on-june-12-2026,Istanbul,2026-06-12,degraded,2026-06-10 05:51:00+00:00,>24h,11,11,11,True,1.6395,0.6395,69.995,30.612,0.33899999999999997,0.22,68.543,False,0.609,2.67
highest-temperature-in-istanbul-on-june-12-2026,Istanbul,2026-06-12,degraded,2026-06-10 05:42:00+00:00,>24h,11,11,11,True,1.6390000000000002,0.6390000000000002,90.712,1.407,0.369,0.25,90.543,False,0.43800000000000006,2.8400000000000003
highest-temperature-in-hong-kong-on-june-5-2026,Hong Kong,2026-06-05,clean,2026-06-05 05:51:00+00:00,6-24h,11,7,7,False,0.36350000000000005,-0.6365,59274.267,6300.92,0.03899999999999999,0.001,59274.172,True,0.326,0.401
highest-temperature-in-istanbul-on-june-12-2026,Istanbul,2026-06-12,degraded,2026-06-10 05:43:00+00:00,>24h,11,11,11,True,1.6340000000000003,0.6340000000000003,0.948,0.786,0.36,0.25,0.823,False,0.43800000000000006,2.8300000000000005
highest-temperature-in-hong-kong-on-june-5-2026,Hong Kong,2026-06-05,clean,2026-06-05 05:52:00+00:00,6-24h,11,7,7,False,0.368,-0.632,59334.267,6360.92,0.07,0.001,59334.238,True,0.32,0.41600000000000004
highest-temperature-in-hong-kong-on-june-5-2026,Hong Kong,2026-06-05,clean,2026-06-05 05:53:00+00:00,6-24h,11,7,7,False,0.3715,-0.6285000000000001,59394.267,6420.92,0.06300000000000001,0.001,59393.885,True,0.327,0.41600000000000004
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,2026-06-07 01:28:00+00:00,>24h,11,10,10,False,1.6145,0.6145,14.879,12.649999999999999,0.381,0.16999999999999998,13.948,True,0.621,2.6080000000000005
highest-temperature-in-hong-kong-on-june-5-2026,Hong Kong,2026-06-05,clean,2026-06-05 05:50:00+00:00,6-24h,11,7,7,False,0.388,-0.612,59214.267,6240.92,0.03999999999999998,0.001,59211.338,True,0.34600000000000003,0.43
highest-temperature-in-hong-kong-on-june-5-2026,Hong Kong,2026-06-05,clean,2026-06-05 05:55:00+00:00,6-24h,11,7,7,False,0.398,-0.602,59514.267,6540.92,0.039999999999999994,0.001,59513.99,True,0.365,0.43100000000000005
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,clean,2026-06-07 04:26:00+00:00,>24h,11,10,5,False,1.6,0.6000000000000001,59.668,20.888,0.98,0.39,52.087,True,0.23000000000000004,2.97
highest-temperature-in-hong-kong-on-june-5-2026,Hong Kong,2026-06-05,clean,2026-06-05 05:56:00+00:00,6-24h,11,7,7,False,0.40650000000000003,-0.5934999999999999,59574.267,6600.92,0.053000000000000005,0.001,59573.787,True,0.367,0.44600000000000006
highest-temperature-in-hong-kong-on-june-5-2026,Hong Kong,2026-06-05,clean,2026-06-05 05:54:00+00:00,6-24h,11,7,7,False,0.41050000000000003,-0.5894999999999999,59454.267,6480.92,0.043,0.001,59453.513,True,0.371,0.44999999999999996
highest-temperature-in-hong-kong-on-june-5-2026,Hong Kong,2026-06-05,clean,2026-06-05 05:57:00+00:00,6-24h,11,7,7,False,0.41200000000000003,-0.588,59634.267,6660.92,0.05,0.001,59633.89,True,0.369,0.45500000000000007
highest-temperature-in-hong-kong-on-june-5-2026,Hong Kong,2026-06-05,clean,2026-06-05 05:38:00+00:00,6-24h,11,7,7,False,0.42400000000000004,-0.576,58494.267,5520.92,0.02999999999999997,0.001,58490.224,True,0.397,0.451
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,2026-06-10 04:43:00+00:00,>24h,11,10,10,False,1.575,0.575,630.785,0.0505,0.89,0.15,630.758,True,0.56,2.59
highest-temperature-in-shanghai-on-june-10-2026,Shanghai,2026-06-10,clean,2026-06-08 04:31:00+00:00,>24h,11,11,11,True,1.573,0.573,34.986,29.269,0.87,0.147,31.684,False,0.41600000000000004,2.73
highest-temperature-in-hong-kong-on-june-5-2026,Hong Kong,2026-06-05,clean,2026-06-05 05:39:00+00:00,6-24h,11,7,7,False,0.4285,-0.5715,58554.267,5580.92,0.020000000000000018,0.001,58553.665,True,0.40599999999999997,0.451
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,2026-06-10 04:39:00+00:00,>24h,11,10,10,False,1.57,0.5700000000000001,390.785,0.0805,0.89,0.15500000000000003,390.748,True,0.44000000000000006,2.7
highest-temperature-in-manila-on-june-11-2026,Manila,2026-06-11,degraded,2026-06-09 04:41:00+00:00,>24h,11,11,10,False,1.5699999999999998,0.5699999999999998,38.912,3.0885,0.57,0.18,38.834,False,0.6110000000000001,2.5290000000000004
highest-temperature-in-busan-on-june-12-2026,Busan,2026-06-12,degraded,2026-06-10 04:40:00+00:00,>24h,11,10,10,False,1.5650000000000002,0.5650000000000002,450.785,1.8330000000000002,0.89,0.12000000000000001,450.755,True,0.48000000000000004,2.6499999999999995
highest-temperature-in-istanbul-on-june-12-2026,Istanbul,2026-06-12,degraded,2026-06-10 05:52:00+00:00,>24h,11,11,11,True,1.5645,0.5645,35.787,23.474,0.349,0.2,31.83,False,0.5690000000000001,2.5599999999999996
highest-temperature-in-hong-kong-on-june-5-2026,Hong Kong,2026-06-05,clean,2026-06-05 05:00:00+00:00,6-24h,11,7,7,False,0.4365,-0.5635,56214.267,3240.92,0.09999999999999998,0.002,56214.231,True,0.364,0.509
highest-temperature-in-hong-kong-on-june-5-2026,Hong Kong,2026-06-05,clean,2026-06-05 05:49:00+00:00,6-24h,11,7,7,False,0.4375,-0.5625,59154.267,6180.92,0.035,0.001,59154.066,True,0.40700000000000003,0.468
highest-temperature-in-hong-kong-on-june-5-2026,Hong Kong,2026-06-05,clean,2026-06-05 05:40:00+00:00,6-24h,11,7,7,False,0.43799999999999994,-0.562,58614.267,5640.92,0.04200000000000001,0.001,58614.255,True,0.399,0.477
highest-temperature-in-hong-kong-on-june-5-2026,Hong Kong,2026-06-05,clean,2026-06-05 05:42:00+00:00,6-24h,11,7,7,False,0.44299999999999995,-0.557,58734.267,5760.92,0.02999999999999997,0.001,58733.416,True,0.41500000000000004,0.471
highest-temperature-in-hong-kong-on-june-5-2026,Hong Kong,2026-06-05,clean,2026-06-05 05:41:00+00:00,6-24h,11,7,7,False,0.44299999999999995,-0.557,58674.267,5700.92,0.02999999999999997,0.001,58672.946,True,0.41500000000000004,0.471
highest-temperature-in-hong-kong-on-june-5-2026,Hong Kong,2026-06-05,clean,2026-06-05 05:43:00+00:00,6-24h,11,7,7,False,0.44299999999999995,-0.557,58794.267,5820.92,0.02999999999999997,0.001,58793.546,True,0.41500000000000004,0.471
highest-temperature-in-taipei-on-june-8-2026,Taipei,2026-06-08,clean,2026-06-06 23:01:00+00:00,>24h,11,11,3,False,0.44500000000000006,-0.5549999999999999,25.424,3.097,0.2,0.18,25.351,False,0.21000000000000002,0.68
highest-temperature-in-hong-kong-on-june-5-2026,Hong Kong,2026-06-05,clean,2026-06-05 05:48:00+00:00,6-24h,11,7,7,False,0.44599999999999995,-0.554,59094.267,6120.92,0.044,0.001,59093.797,True,0.406,0.486
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,clean,2026-06-07 04:28:00+00:00,>24h,11,10,6,False,1.5499999999999998,0.5499999999999998,179.668,21.2655,0.98,0.355,166.499,True,0.26,2.84
highest-temperature-in-seoul-on-june-9-2026,Seoul,2026-06-09,clean,2026-06-07 04:29:00+00:00,>24h,11,10,6,False,1.5499999999999998,0.5499999999999998,239.668,26.52,0.98,0.355,227.011,True,0.26,2.84
highest-temperature-in-hong-kong-on-june-5-2026,Hong Kong,2026-06-05,clean,2026-06-05 05:44:00+00:00,6-24h,11,7,7,False,0.4515,-0.5485,58854.267,5880.92,0.02999999999999997,0.001,58853.024,True,0.42600000000000005,0.477
highest-temperature-in-hong-kong-on-june-5-2026,Hong Kong,2026-06-05,clean,2026-06-05 05:37:00+00:00,6-24h,11,7,7,False,0.4605,-0.5395,58434.267,5460.92,0.031,0.001,58433.339,True,0.427,0.494
highest-temperature-in-hong-kong-on-june-5-2026,Hong Kong,2026-06-05,clean,2026-06-05 06:00:00+00:00,1-6h,11,7,7,False,0.46099999999999997,-0.539,59814.267,6840.92,0.04999999999999999,0.001,59814.225,True,0.41400000000000003,0.508
highest-temperature-in-qingdao-on-june-10-2026,Qingdao,2026-06-10,clean,2026-06-08 04:53:00+00:00,>24h,11,10,10,False,1.539,0.5389999999999999,149.368,134.223,0.68,0.185,148.067,True,0.312,2.7660000000000005
highest-temperature-in-hong-kong-on-june-5-2026,Hong Kong,2026-06-05,clean,2026-06-05 05:45:00+00:00,6-24h,11,7,7,False,0.46299999999999997,-0.537,58914.267,5940.92,0.02999999999999997,0.001,58914.12,True,0.43600000000000005,0.49
highest-temperature-in-tokyo-on-june-12-2026,Tokyo,2026-06-12,degraded,2026-06-10 04:35:00+00:00,>24h,11,11,11,True,1.535,0.5349999999999999,135.04,14.612,0.33,0.24,128.014,False,0.31,2.76
highest-temperature-in-manila-on-june-11-2026,Manila,2026-06-11,degraded,2026-06-09 04:42:00+00:00,>24h,11,11,10,False,1.5349999999999997,0.5349999999999997,69.018,12.747,0.57,0.16499999999999998,68.063,False,0.6110000000000001,2.459
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,2026-06-07 01:29:00+00:00,>24h,11,10,10,False,1.5345000000000002,0.5345000000000002,33.743,17.458,0.361,0.16299999999999998,30.118,True,0.641,2.428
highest-temperature-in-qingdao-on-june-10-2026,Qingdao,2026-06-10,clean,2026-06-08 04:58:00+00:00,>24h,11,10,10,False,1.534,0.534,43.98,43.959500000000006,0.6900000000000001,0.18,30.776,True,0.322,2.7460000000000004
highest-temperature-in-hong-kong-on-june-5-2026,Hong Kong,2026-06-05,clean,2026-06-05 03:16:00+00:00,6-24h,11,7,7,False,0.46799999999999997,-0.532,49974.267,3.785,0.02999999999999997,0.008,49974.182,True,0.424,0.512
highest-temperature-in-buenos-aires-on-june-8-2026,Buenos Aires,2026-06-08,clean,2026-06-07 01:27:00+00:00,>24h,11,10,9,False,1.531,0.5309999999999999,70.507,5.382,0.41,0.16999999999999998,68.543,True,0.582,2.48
highest-temperature-in-hong-kong-on-june-5-2026,Hong Kong,2026-06-05,clean,2026-06-05 05:58:00+00:00,6-24h,11,7,7,False,0.4705,-0.5295000000000001,59694.267,6720.92,0.04999999999999999,0.001,59694.26,True,0.419,0.522
highest-temperature-in-qingdao-on-june-10-2026,Qingdao,2026-06-10,clean,2026-06-08 04:54:00+00:00,>24h,11,10,10,False,1.529,0.5289999999999999,209.341,93.6985,0.68,0.185,197.262,True,0.312,2.7460000000000004
highest-temperature-in-qingdao-on-june-10-2026,Qingdao,2026-06-10,clean,2026-06-08 04:55:00+00:00,>24h,11,10,10,False,1.529,0.5289999999999999,269.332,119.565,0.68,0.185,254.068,True,0.312,2.7460000000000004
highest-temperature-in-istanbul-on-june-12-2026,Istanbul,2026-06-12,degraded,2026-06-10 06:08:00+00:00,>24h,11,11,11,True,1.528,0.528,6.339,6.3,0.33899999999999997,0.19999999999999998,2.849,False,0.589,2.467
highest-temperature-in-tokyo-on-june-12-2026,Tokyo,2026-06-12,degraded,2026-06-10 04:34:00+00:00,>24h,11,11,11,True,1.5250000000000001,0.5250000000000001,75.04,3.064,0.33,0.24,74.96,False,0.29000000000000004,2.76
