event_slug,city,event_date,cohort,factor,horizon_seconds,lifecycle_bucket,ic,zero_rate,crossing_markout,coverage,tokens
highest-temperature-in-denver-on-june-6-2026,Denver,2026-06-06,clean,microprice_minus_mid,120,all,0.022361014663819,0.7099463902904476,-0.015452109001428134,0.9943830089353402,11
highest-temperature-in-denver-on-june-6-2026,Denver,2026-06-06,clean,microprice_minus_mid,300,1-6h,,1.0,-0.0004999999999999,0.4821428571428571,1
highest-temperature-in-denver-on-june-6-2026,Denver,2026-06-06,clean,microprice_minus_mid,300,6-24h,0.06533759834292326,0.6764762091742128,-0.018964554681312716,0.9793162487272377,11
highest-temperature-in-denver-on-june-6-2026,Denver,2026-06-06,clean,microprice_minus_mid,300,>24h,0.05054249544922252,0.6604664520772112,-0.008534326603833282,0.997006626656717,11
highest-temperature-in-denver-on-june-6-2026,Denver,2026-06-06,clean,microprice_minus_mid,300,all,0.029717113777709307,0.6485376125886597,-0.01502119278006619,0.9891804723856648,11
highest-temperature-in-denver-on-june-6-2026,Denver,2026-06-06,clean,microprice_minus_mid,600,1-6h,,1.0,-0.0004999999999999,0.125,1
highest-temperature-in-denver-on-june-6-2026,Denver,2026-06-06,clean,microprice_minus_mid,600,6-24h,0.09580546757557944,0.6218369940665283,-0.018333424024906283,0.9730824506650753,11
highest-temperature-in-denver-on-june-6-2026,Denver,2026-06-06,clean,microprice_minus_mid,600,>24h,0.0734883212273413,0.5910636081235647,-0.008449936323109563,0.9961872461261813,11
highest-temperature-in-denver-on-june-6-2026,Denver,2026-06-06,clean,microprice_minus_mid,600,all,0.04882225026317189,0.5866276551107023,-0.014671883065503662,0.9873108382068168,11
highest-temperature-in-denver-on-june-6-2026,Denver,2026-06-06,clean,microprice_minus_mid,900,1-6h,,1.0,-0.0004999999999999,0.125,1
highest-temperature-in-denver-on-june-6-2026,Denver,2026-06-06,clean,microprice_minus_mid,900,6-24h,0.12155118375214398,0.5816471980571797,-0.017594318593727763,0.9563827589687672,11
highest-temperature-in-denver-on-june-6-2026,Denver,2026-06-06,clean,microprice_minus_mid,900,>24h,0.09314525823262941,0.5485841954717245,-0.00847325908125971,0.995662577521464,11
highest-temperature-in-denver-on-june-6-2026,Denver,2026-06-06,clean,microprice_minus_mid,900,all,0.07421812436918324,0.5440012775018336,-0.01420048118485171,0.9788927233256774,11
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,depth_imbalance_1,30,1-6h,-0.2785198919577885,0.4223313451254628,-0.00558106913540055,0.666159020541594,3
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,depth_imbalance_1,30,6-24h,0.08303535024503371,0.8205017417010957,-0.0100028048838159,0.9984830235929907,10
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,depth_imbalance_1,30,>24h,0.12064990916618465,0.6181514564690254,-0.0070196580160723915,0.99975812485027,11
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,depth_imbalance_1,30,all,0.10934803441016111,0.6575489969419208,-0.008241120807608545,0.9992745361393333,11
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,depth_imbalance_1,60,1-6h,-0.11694840725371185,0.3688774460833284,-0.0054183927091963,0.666159020541594,3
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,depth_imbalance_1,60,6-24h,0.08610776943011718,0.787158637196493,-0.00993695426228135,0.9980176853264326,10
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,depth_imbalance_1,60,>24h,0.12447320280591036,0.5831540394637249,-0.006950347005451701,0.9997068096185008,11
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,depth_imbalance_1,60,all,0.11317414535405573,0.620289439198179,-0.008161612638489472,0.999055396697424,11
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,depth_imbalance_1,120,1-6h,-0.11468327258804505,0.31454350066337444,-0.0054373676337731505,0.6658090642861259,3
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,depth_imbalance_1,120,6-24h,0.09852114685792855,0.7553743264313544,-0.00971043976247332,0.9967104463244592,10
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,depth_imbalance_1,120,>24h,0.1284393740053971,0.5444670821475969,-0.006859672332075536,0.9993187787844224,11
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,depth_imbalance_1,120,all,0.11852718088352399,0.5833415027169073,-0.007993896800635135,0.998275430046953,11
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,depth_imbalance_1,300,1-6h,0.013627482227929852,0.196607522450219,-0.0050146662869569505,0.6593694500762255,3
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,depth_imbalance_1,300,6-24h,0.10498268962492226,0.6964326619749613,-0.009922191522534731,0.9915248634057645,10
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,depth_imbalance_1,300,>24h,0.12319737587355899,0.4746072773867179,-0.0067680948491876,0.9975330091216272,11
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,depth_imbalance_1,300,all,0.11345686422328162,0.517807024013179,-0.008012342826003717,0.9954559658368808,11
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,depth_imbalance_1,600,1-6h,-0.05412357188423825,0.12483247838290154,-0.00468084958125565,0.6537680544422965,3
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,depth_imbalance_1,600,6-24h,0.12100253260963299,0.6453851824578386,-0.00998837010705614,0.9861347796965036,10
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,depth_imbalance_1,600,>24h,0.10515136958272428,0.4160463668415879,-0.006621077664526662,0.9949505243732961,11
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,depth_imbalance_1,600,all,0.10475658291962002,0.463931586448128,-0.007929933296885246,0.9917571094002569,11
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,depth_imbalance_1,900,1-6h,0.0073128809498835545,0.1125738692059935,-0.0042944978276815,0.6447341537397645,3
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,depth_imbalance_1,900,6-24h,0.13504435452820285,0.6081987141708709,-0.00956632342723516,0.9797956494190165,10
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,depth_imbalance_1,900,>24h,0.0819948494905859,0.3806810300312781,-0.0066509425485612,0.9924376943225531,11
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,depth_imbalance_1,900,all,0.0913441074906268,0.42934731304518947,-0.007727509631873546,0.9879495231106227,11
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,microprice_minus_mid,30,1-6h,-0.34481331757267014,0.4223313451254628,-0.00558106913540055,0.666159020541594,3
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,microprice_minus_mid,30,6-24h,0.0657604338175246,0.8205017417010957,-0.01002407669041932,0.9984830235929907,10
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,microprice_minus_mid,30,>24h,0.035495310045284396,0.6181514564690254,-0.007024741931822191,0.99975812485027,11
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,microprice_minus_mid,30,all,0.03282823416317368,0.6575489969419208,-0.008254891514926982,0.9992745361393333,11
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,microprice_minus_mid,60,1-6h,-0.19702719419153997,0.3688774460833284,-0.0054183927091963,0.666159020541594,3
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,microprice_minus_mid,60,6-24h,0.06487446570809786,0.787158637196493,-0.00995872398858035,0.9980176853264326,10
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,microprice_minus_mid,60,>24h,0.03942689304011009,0.5831540394637249,-0.006955592237292473,0.9997068096185008,11
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,microprice_minus_mid,60,all,0.033854575910849956,0.620289439198179,-0.008175778386707045,0.999055396697424,11
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,microprice_minus_mid,120,1-6h,-0.1987157412687925,0.31454350066337444,-0.0054373676337731505,0.6658090642861259,3
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,microprice_minus_mid,120,6-24h,0.0771448753034904,0.7553743264313544,-0.00973220560876258,0.9967104463244592,10
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,microprice_minus_mid,120,>24h,0.03406486686902734,0.5444670821475969,-0.006866252928023383,0.9993187787844224,11
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,microprice_minus_mid,120,all,0.03307431633697353,0.5833415027169073,-0.008008907381257755,0.998275430046953,11
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,microprice_minus_mid,300,1-6h,-0.09681857450069715,0.196607522450219,-0.0050146662869569505,0.6593694500762255,3
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,microprice_minus_mid,300,6-24h,0.07907699827093578,0.6964326619749613,-0.0099433751353388,0.9915248634057645,10
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,microprice_minus_mid,300,>24h,0.01342215902683292,0.4746072773867179,-0.0067755927381135,0.9975330091216272,11
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,microprice_minus_mid,300,all,0.017989806900043957,0.517807024013179,-0.008027433928072992,0.9954559658368808,11
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,microprice_minus_mid,600,1-6h,-0.1021255658291845,0.12483247838290154,-0.00468084958125565,0.6537680544422965,3
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,microprice_minus_mid,600,6-24h,0.07918541463913259,0.6453851824578386,-0.0100001642960384,0.9861347796965036,10
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,microprice_minus_mid,600,>24h,-0.009117083235713985,0.4160463668415879,-0.006630996855736509,0.9949505243732961,11
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,microprice_minus_mid,600,all,0.0006935315773651148,0.463931586448128,-0.00794136146050619,0.9917571094002569,11
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,microprice_minus_mid,900,1-6h,-0.03770892713937095,0.1125738692059935,-0.0042944978276815,0.6447341537397645,3
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,microprice_minus_mid,900,6-24h,0.08506264352312057,0.6081987141708709,-0.00957478124542365,0.9797956494190165,10
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,microprice_minus_mid,900,>24h,-0.02116357829936011,0.3806810300312781,-0.006667309692348328,0.9924376943225531,11
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,degraded,microprice_minus_mid,900,all,-0.002170236372424691,0.42934731304518947,-0.007740915225388645,0.9879495231106227,11
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,depth_imbalance_1,30,6-24h,,1.0,-0.0005,0.9970703125,1
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,depth_imbalance_1,30,>24h,0.06280095582334898,0.7852284108708307,-0.00515096994054332,0.9917042771907694,10
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,depth_imbalance_1,30,all,0.0627292171388228,0.7855308579321554,-0.00514475203215421,0.9917043400742825,10
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,depth_imbalance_1,60,6-24h,,1.0,-0.0005,0.9970703125,1
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,depth_imbalance_1,60,>24h,0.07067449320318611,0.7273467972373419,-0.00505454606394371,0.9890999775233951,10
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,depth_imbalance_1,60,all,0.07056163618532842,0.7276906448420022,-0.005048240432299339,0.989100578589594,10
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,depth_imbalance_1,120,6-24h,,1.0,-0.0005,0.9970703125,1
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,depth_imbalance_1,120,>24h,0.07156680129074894,0.6647951260621852,-0.00497360199984296,0.9842555710027625,10
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,depth_imbalance_1,120,all,0.07142361178556046,0.6651744124361418,-0.00496725218815695,0.984255169283254,10
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,depth_imbalance_1,300,6-24h,,1.0,-0.0005,0.974609375,1
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,depth_imbalance_1,300,>24h,0.08695831737390461,0.5635572217246997,-0.0045605161977075506,0.9708076797191293,10
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,depth_imbalance_1,300,all,0.08672713532935236,0.5639617213795376,-0.00455463537578653,0.9707975283286953,10
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,depth_imbalance_1,600,6-24h,,1.0,-0.0005,0.962890625,1
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,depth_imbalance_1,600,>24h,0.08505555383635117,0.4947818014096564,-0.0044988141476561706,0.9595384174922443,10
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,depth_imbalance_1,600,all,0.08478229854691935,0.4951978919670353,-0.00449226214732968,0.959522421035125,10
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,depth_imbalance_1,900,6-24h,,1.0,-0.0005,0.9560546875,1
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,depth_imbalance_1,900,>24h,0.09597018545412832,0.44368207077708127,-0.00474942032662749,0.9537297218379444,10
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,depth_imbalance_1,900,all,0.09566660953126918,0.4440992545143647,-0.0047426131172879395,0.9537102288645121,10
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,microprice_minus_mid,30,6-24h,,1.0,-0.0005,0.9970703125,1
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,microprice_minus_mid,30,>24h,0.07278821796449006,0.7852284108708307,-0.00515536655565456,0.9917042771907694,10
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,microprice_minus_mid,30,all,0.0728032644147989,0.7855308579321554,-0.005149207076122221,0.9917043400742825,10
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,microprice_minus_mid,60,6-24h,,1.0,-0.0005,0.9970703125,1
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,microprice_minus_mid,60,>24h,0.07856896987223172,0.7273467972373419,-0.00505818050625971,0.9890999775233951,10
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,microprice_minus_mid,60,all,0.07858600812934399,0.7276906448420022,-0.00505193506779451,0.989100578589594,10
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,microprice_minus_mid,120,6-24h,,1.0,-0.0005,0.9970703125,1
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,microprice_minus_mid,120,>24h,0.06872069871011119,0.6647951260621852,-0.00497259130868848,0.9842555710027625,10
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,microprice_minus_mid,120,all,0.06874553690256843,0.6651744124361418,-0.00496631242258025,0.984255169283254,10
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,microprice_minus_mid,300,6-24h,,1.0,-0.0005,0.974609375,1
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,microprice_minus_mid,300,>24h,0.10591556042778713,0.5635572217246997,-0.004572027659397409,0.9708076797191293,10
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,microprice_minus_mid,300,all,0.1058767228764534,0.5639617213795376,-0.0045661850467778,0.9707975283286953,10
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,microprice_minus_mid,600,6-24h,,1.0,-0.0005,0.962890625,1
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,microprice_minus_mid,600,>24h,0.14056001177160765,0.4947818014096564,-0.00452250186835804,0.9595384174922443,10
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,microprice_minus_mid,600,all,0.14052915421099177,0.4951978919670353,-0.00451595336484285,0.959522421035125,10
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,microprice_minus_mid,900,6-24h,,1.0,-0.0005,0.9560546875,1
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,microprice_minus_mid,900,>24h,0.14829101558370028,0.44368207077708127,-0.00476531836767727,0.9537297218379444,10
highest-temperature-in-hong-kong-on-june-6-2026,Hong Kong,2026-06-06,clean,microprice_minus_mid,900,all,0.14823536986407743,0.4440992545143647,-0.00475853910346216,0.9537102288645121,10
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,depth_imbalance_1,30,6-24h,0.056484067143361086,0.622856318414425,-0.015988335504488,0.9947911719816694,8
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,depth_imbalance_1,30,>24h,0.17202284717134556,0.7758332465435406,-0.008240208317613908,0.9991467904950059,11
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,depth_imbalance_1,30,all,0.14476095369350886,0.7232336317909511,-0.010783080898309065,0.9972387617799153,11
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,depth_imbalance_1,60,6-24h,0.0609329890265415,0.569746184354155,-0.01616588996271469,0.9924303829716364,8
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,depth_imbalance_1,60,>24h,0.16744894428849724,0.7349886072168045,-0.008221063286765763,0.9986335058770603,11
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,depth_imbalance_1,60,all,0.1361076284013448,0.6790882906630387,-0.010847822263550919,0.9959844186810553,11
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,depth_imbalance_1,120,6-24h,0.07405526906710444,0.5108436657064869,-0.016469584029153713,0.9890500593971784,8
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,depth_imbalance_1,120,>24h,0.17490522921217047,0.6783205567304236,-0.008120689430636546,0.9980856850794979,11
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,depth_imbalance_1,120,all,0.1413273579179131,0.6238596960258507,-0.010953624735988217,0.9941858721423766,11
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,depth_imbalance_1,300,6-24h,0.10538163576186717,0.43825274692895466,-0.016682225743562075,0.9802063255324522,8
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,depth_imbalance_1,300,>24h,0.16071052041890058,0.5819320801175473,-0.008011921484162155,0.9952366533809854,11
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,depth_imbalance_1,300,all,0.1329070734012199,0.5415617476560752,-0.011076467489984983,0.9883568938512794,11
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,depth_imbalance_1,600,6-24h,0.1717903922162642,0.36832086186186036,-0.0171401605409273,0.9772430162933671,8
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,depth_imbalance_1,600,>24h,0.1333191378302424,0.4944550605014626,-0.0079916089850695,0.9920203396636583,11
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,depth_imbalance_1,600,all,0.13152475921272322,0.4621467840187497,-0.011260119203529864,0.9847635419055528,11
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,depth_imbalance_1,900,6-24h,0.20160390908087583,0.32099340891483086,-0.016116999270815013,0.9681463304364163,8
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,depth_imbalance_1,900,>24h,0.13387847856653112,0.44208150507415545,-0.007992029701770391,0.9914583078731772,11
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,depth_imbalance_1,900,all,0.14179455578615488,0.41102095093748986,-0.010767436474234764,0.9802702811756283,11
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,microprice_minus_mid,30,6-24h,0.0182959406134657,0.622856318414425,-0.016019245447465524,0.9947911719816694,8
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,microprice_minus_mid,30,>24h,0.1377039149274448,0.7758332465435406,-0.008258260090889872,0.9991467904950059,11
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,microprice_minus_mid,30,all,0.10915056006886216,0.7232336317909511,-0.01080791833109489,0.9972387617799153,11
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,microprice_minus_mid,60,6-24h,0.0016181121295444475,0.569746184354155,-0.016206538874895888,0.9924303829716364,8
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,microprice_minus_mid,60,>24h,0.13774731511358118,0.7349886072168045,-0.008239417548659365,0.9986335058770603,11
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,microprice_minus_mid,60,all,0.09907525498981501,0.6790882906630387,-0.010877129600087883,0.9959844186810553,11
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,microprice_minus_mid,120,6-24h,0.01318008388616784,0.5108436657064869,-0.016511490581227813,0.9890500593971784,8
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,microprice_minus_mid,120,>24h,0.15154528940201442,0.6783205567304236,-0.008137529939400145,0.9980856850794979,11
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,microprice_minus_mid,120,all,0.10798661441953339,0.6238596960258507,-0.010982833075504827,0.9941858721423766,11
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,microprice_minus_mid,300,6-24h,0.024667574353518972,0.43825274692895466,-0.016706296762029,0.9802063255324522,8
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,microprice_minus_mid,300,>24h,0.13707201658323223,0.5819320801175473,-0.008028167108838809,0.9952366533809854,11
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,microprice_minus_mid,300,all,0.09182144849137837,0.5415617476560752,-0.011097623107620946,0.9883568938512794,11
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,microprice_minus_mid,600,6-24h,0.0949941532428574,0.36832086186186036,-0.017184323962603613,0.9772430162933671,8
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,microprice_minus_mid,600,>24h,0.10895327284874803,0.4944550605014626,-0.008009830210632927,0.9920203396636583,11
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,microprice_minus_mid,600,all,0.09724770886589833,0.4621467840187497,-0.01129259083244112,0.9847635419055528,11
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,microprice_minus_mid,900,6-24h,0.11849495422078266,0.32099340891483086,-0.016123355868749512,0.9681463304364163,8
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,microprice_minus_mid,900,>24h,0.10141567221716935,0.44208150507415545,-0.008012198744214409,0.9914583078731772,11
highest-temperature-in-houston-on-june-8-2026,Houston,2026-06-08,clean,microprice_minus_mid,900,all,0.10025331922608158,0.41102095093748986,-0.01078446676247719,0.9802702811756283,11
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,depth_imbalance_1,30,1-6h,,1.0,-0.0022777777777777,0.2647058823529412,1
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,depth_imbalance_1,30,6-24h,0.06860665080532483,0.6639164197938721,-0.011553942115019982,0.9976419338866577,11
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,depth_imbalance_1,30,>24h,0.0811883611632942,0.6859187677290838,-0.010098428394431454,0.9996290883917642,11
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,depth_imbalance_1,30,all,0.061140393204394454,0.6655592723089128,-0.011313970162491636,0.9984177567592489,11
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,depth_imbalance_1,60,1-6h,,,,0.0,1
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,depth_imbalance_1,60,6-24h,0.07231766253795263,0.619317225552959,-0.011550390714200281,0.9960237679324365,11
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,depth_imbalance_1,60,>24h,0.08821194143068295,0.6297474442553942,-0.010030123955520082,0.9987417592307161,11
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,depth_imbalance_1,60,all,0.067754863552549,0.6179306003135953,-0.011294801585222482,0.9972232106015178,11
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,depth_imbalance_1,120,1-6h,,,,0.0,1
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,depth_imbalance_1,120,6-24h,0.06821460227145347,0.5733682252913705,-0.011484119654054981,0.9912559906010198,11
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,depth_imbalance_1,120,>24h,0.09341097551450224,0.5684701418038117,-0.009889450265507692,0.9977596059687184,11
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,depth_imbalance_1,120,all,0.07113991252722464,0.5668073503398383,-0.0112165551790997,0.9950255208612458,11
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,depth_imbalance_1,300,1-6h,,,,0.0,1
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,depth_imbalance_1,300,6-24h,0.10732090559030341,0.5080619910681704,-0.011367917225280227,0.9812531628213037,11
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,depth_imbalance_1,300,>24h,0.07880969679822378,0.4828551802574747,-0.009888502046863926,0.9990910708433851,11
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,depth_imbalance_1,300,all,0.08867326773426089,0.49361904573304477,-0.011142580181184717,0.9910429256379416,11
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,depth_imbalance_1,600,1-6h,,,,0.0,1
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,depth_imbalance_1,600,6-24h,0.0918401202615578,0.4491697786103348,-0.011830634915032027,0.9675095476299146,11
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,depth_imbalance_1,600,>24h,0.10312674401436887,0.4248735352021951,-0.009704981829710137,0.9988542985925348,11
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,depth_imbalance_1,600,all,0.088429234641082,0.4359375684883895,-0.011432388201051646,0.9841112282855328,11
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,degraded,depth_imbalance_1,900,1-6h,,,,0.0,1
