event_slug,city,event_date,timestamp,snapshot,market_index,market_label,temperature_bin,raw_mid,normalized_probability
highest-temperature-in-warsaw-on-june-7-2026,Warsaw,2026-06-07,2026-06-07 16:40:00+00:00,T-6,8.0,27°C,27.0,0.006,0.005879470847623715
highest-temperature-in-warsaw-on-june-7-2026,Warsaw,2026-06-07,2026-06-07 16:40:00+00:00,T-6,9.0,28°C,28.0,0.002,0.0019598236158745713
highest-temperature-in-warsaw-on-june-7-2026,Warsaw,2026-06-07,2026-06-07 16:40:00+00:00,T-6,10.0,29°C or higher,29.0,0.0025,0.002449779519843214
highest-temperature-in-warsaw-on-june-7-2026,Warsaw,2026-06-07,2026-06-07 21:40:00+00:00,T-1,0.0,19°C or below,19.0,0.0015,0.0014691478942213518
highest-temperature-in-warsaw-on-june-7-2026,Warsaw,2026-06-07,2026-06-07 21:40:00+00:00,T-1,1.0,20°C,20.0,0.0015,0.0014691478942213518
highest-temperature-in-warsaw-on-june-7-2026,Warsaw,2026-06-07,2026-06-07 21:40:00+00:00,T-1,2.0,21°C,21.0,0.0015,0.0014691478942213518
highest-temperature-in-warsaw-on-june-7-2026,Warsaw,2026-06-07,2026-06-07 21:40:00+00:00,T-1,3.0,22°C,22.0,0.0015,0.0014691478942213518
highest-temperature-in-warsaw-on-june-7-2026,Warsaw,2026-06-07,2026-06-07 21:40:00+00:00,T-1,4.0,23°C,23.0,0.0015,0.0014691478942213518
highest-temperature-in-warsaw-on-june-7-2026,Warsaw,2026-06-07,2026-06-07 21:40:00+00:00,T-1,5.0,24°C,24.0,0.0025,0.002448579823702253
highest-temperature-in-warsaw-on-june-7-2026,Warsaw,2026-06-07,2026-06-07 21:40:00+00:00,T-1,6.0,25°C,25.0,0.998,0.9774730656219394
highest-temperature-in-warsaw-on-june-7-2026,Warsaw,2026-06-07,2026-06-07 21:40:00+00:00,T-1,7.0,26°C,26.0,0.0025,0.002448579823702253
highest-temperature-in-warsaw-on-june-7-2026,Warsaw,2026-06-07,2026-06-07 21:40:00+00:00,T-1,8.0,27°C,27.0,0.006,0.005876591576885407
highest-temperature-in-warsaw-on-june-7-2026,Warsaw,2026-06-07,2026-06-07 21:40:00+00:00,T-1,9.0,28°C,28.0,0.002,0.0019588638589618022
highest-temperature-in-warsaw-on-june-7-2026,Warsaw,2026-06-07,2026-06-07 21:40:00+00:00,T-1,10.0,29°C or higher,29.0,0.0025,0.002448579823702253
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-06 22:00:00+00:00,T-24,0.0,23°C or below,23.0,0.002,0.001919385796545106
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-06 22:00:00+00:00,T-24,1.0,24°C,24.0,0.0015,0.0014395393474088294
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-06 22:00:00+00:00,T-24,2.0,25°C,25.0,0.0015,0.0014395393474088294
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-06 22:00:00+00:00,T-24,3.0,26°C,26.0,0.0025,0.0023992322456813826
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-06 22:00:00+00:00,T-24,4.0,27°C,27.0,0.049,0.047024952015355094
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-06 22:00:00+00:00,T-24,5.0,28°C,28.0,0.37,0.3550863723608446
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-06 22:00:00+00:00,T-24,6.0,29°C,29.0,0.475,0.4558541266794626
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-06 22:00:00+00:00,T-24,7.0,30°C,30.0,0.115,0.1103646833013436
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-06 22:00:00+00:00,T-24,8.0,31°C,31.0,0.014499999999999999,0.013915547024952016
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-06 22:00:00+00:00,T-24,9.0,32°C,32.0,0.006500000000000001,0.0062380038387715945
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-06 22:00:00+00:00,T-24,10.0,33°C or higher,33.0,0.0045000000000000005,0.0043186180422264886
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-07 16:00:00+00:00,T-6,0.0,23°C or below,23.0,0.002,0.001957905041605482
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-07 16:00:00+00:00,T-6,1.0,24°C,24.0,0.0015,0.0014684287812041115
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-07 16:00:00+00:00,T-6,2.0,25°C,25.0,0.0015,0.0014684287812041115
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-07 16:00:00+00:00,T-6,3.0,26°C,26.0,0.0015,0.0014684287812041115
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-07 16:00:00+00:00,T-6,4.0,27°C,27.0,0.0035,0.0034263338228095936
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-07 16:00:00+00:00,T-6,5.0,28°C,28.0,0.006,0.005873715124816446
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-07 16:00:00+00:00,T-6,6.0,29°C,29.0,0.998,0.9769946157611356
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-07 16:00:00+00:00,T-6,7.0,30°C,30.0,0.002,0.001957905041605482
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-07 16:00:00+00:00,T-6,8.0,31°C,31.0,0.0015,0.0014684287812041115
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-07 16:00:00+00:00,T-6,9.0,32°C,32.0,0.0025,0.0024473813020068525
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-07 16:00:00+00:00,T-6,10.0,33°C or higher,33.0,0.0015,0.0014684287812041115
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-07 18:58:00+00:00,T-1,0.0,23°C or below,23.0,0.002,0.001957905041605482
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-07 18:58:00+00:00,T-1,1.0,24°C,24.0,0.0015,0.0014684287812041115
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-07 18:58:00+00:00,T-1,2.0,25°C,25.0,0.0015,0.0014684287812041115
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-07 18:58:00+00:00,T-1,3.0,26°C,26.0,0.0015,0.0014684287812041115
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-07 18:58:00+00:00,T-1,4.0,27°C,27.0,0.0035,0.0034263338228095936
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-07 18:58:00+00:00,T-1,5.0,28°C,28.0,0.006,0.005873715124816446
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-07 18:58:00+00:00,T-1,6.0,29°C,29.0,0.998,0.9769946157611356
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-07 18:58:00+00:00,T-1,7.0,30°C,30.0,0.002,0.001957905041605482
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-07 18:58:00+00:00,T-1,8.0,31°C,31.0,0.0015,0.0014684287812041115
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-07 18:58:00+00:00,T-1,9.0,32°C,32.0,0.0025,0.0024473813020068525
highest-temperature-in-tel-aviv-on-june-7-2026,Tel Aviv,2026-06-07,2026-06-07 18:58:00+00:00,T-1,10.0,33°C or higher,33.0,0.0015,0.0014684287812041115
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-06 21:57:00+00:00,T-24,0.0,20°C or below,20.0,0.0015,0.0014655593551538837
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-06 21:57:00+00:00,T-24,1.0,21°C,21.0,0.0015,0.0014655593551538837
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-06 21:57:00+00:00,T-24,2.0,22°C,22.0,0.0045000000000000005,0.004396678065461651
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-06 21:57:00+00:00,T-24,3.0,23°C,23.0,0.014499999999999999,0.01416707376648754
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-06 21:57:00+00:00,T-24,4.0,24°C,24.0,0.05500000000000001,0.05373717635564241
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-06 21:57:00+00:00,T-24,5.0,25°C,25.0,0.26,0.2540302882266732
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-06 21:57:00+00:00,T-24,6.0,26°C,26.0,0.41000000000000003,0.40058622374206154
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-06 21:57:00+00:00,T-24,7.0,27°C,27.0,0.2,0.19540791402051783
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-06 21:57:00+00:00,T-24,8.0,28°C,28.0,0.065,0.0635075720566683
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-06 21:57:00+00:00,T-24,9.0,29°C,29.0,0.008,0.007816316560820713
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-06 21:57:00+00:00,T-24,10.0,30°C or higher,30.0,0.0035,0.003419638495359062
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-07 15:57:00+00:00,T-6,0.0,20°C or below,20.0,0.0015,0.0015060240963855425
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-07 15:57:00+00:00,T-6,1.0,21°C,21.0,0.0015,0.0015060240963855425
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-07 15:57:00+00:00,T-6,2.0,22°C,22.0,0.0015,0.0015060240963855425
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-07 15:57:00+00:00,T-6,3.0,23°C,23.0,0.0015,0.0015060240963855425
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-07 15:57:00+00:00,T-6,4.0,24°C,24.0,0.0015,0.0015060240963855425
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-07 15:57:00+00:00,T-6,5.0,25°C,25.0,0.89,0.8935742971887551
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-07 15:57:00+00:00,T-6,6.0,26°C,26.0,0.09,0.09036144578313254
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-07 15:57:00+00:00,T-6,7.0,27°C,27.0,0.0035,0.0035140562248995987
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-07 15:57:00+00:00,T-6,8.0,28°C,28.0,0.002,0.0020080321285140565
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-07 15:57:00+00:00,T-6,9.0,29°C,29.0,0.0015,0.0015060240963855425
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-07 15:57:00+00:00,T-6,10.0,30°C or higher,30.0,0.0015,0.0015060240963855425
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-07 20:57:00+00:00,T-1,0.0,20°C or below,20.0,0.0015,0.0014763779527559055
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-07 20:57:00+00:00,T-1,1.0,21°C,21.0,0.0015,0.0014763779527559055
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-07 20:57:00+00:00,T-1,2.0,22°C,22.0,0.0015,0.0014763779527559055
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-07 20:57:00+00:00,T-1,3.0,23°C,23.0,0.0015,0.0014763779527559055
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-07 20:57:00+00:00,T-1,4.0,24°C,24.0,0.0015,0.0014763779527559055
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-07 20:57:00+00:00,T-1,5.0,25°C,25.0,0.9964999999999999,0.9808070866141732
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-07 20:57:00+00:00,T-1,6.0,26°C,26.0,0.004,0.003937007874015748
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-07 20:57:00+00:00,T-1,7.0,27°C,27.0,0.0035,0.0034448818897637795
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-07 20:57:00+00:00,T-1,8.0,28°C,28.0,0.0015,0.0014763779527559055
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-07 20:57:00+00:00,T-1,9.0,29°C,29.0,0.0015,0.0014763779527559055
highest-temperature-in-moscow-on-june-7-2026,Moscow,2026-06-07,2026-06-07 20:57:00+00:00,T-1,10.0,30°C or higher,30.0,0.0015,0.0014763779527559055
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-06 22:04:00+00:00,T-24,0.0,20°C or below,20.0,0.0015,0.001413760603204524
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-06 22:04:00+00:00,T-24,1.0,21°C,21.0,0.013000000000000001,0.01225259189443921
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-06 22:04:00+00:00,T-24,2.0,22°C,22.0,0.1225,0.11545711592836946
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-06 22:04:00+00:00,T-24,3.0,23°C,23.0,0.356,0.3355325164938737
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-06 22:04:00+00:00,T-24,4.0,24°C,24.0,0.245,0.23091423185673893
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-06 22:04:00+00:00,T-24,5.0,25°C,25.0,0.18,0.1696512723845429
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-06 22:04:00+00:00,T-24,6.0,26°C,26.0,0.065,0.061262959472196045
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-06 22:04:00+00:00,T-24,7.0,27°C,27.0,0.0445,0.041941564561734215
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-06 22:04:00+00:00,T-24,8.0,28°C,28.0,0.0295,0.027803958529688973
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-06 22:04:00+00:00,T-24,9.0,29°C,29.0,0.0015,0.001413760603204524
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-06 22:04:00+00:00,T-24,10.0,30°C or higher,30.0,0.0025,0.0023562676720075403
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-07 16:04:00+00:00,T-6,0.0,20°C or below,20.0,0.002,0.001971414489896501
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-07 16:04:00+00:00,T-6,1.0,21°C,21.0,0.0015,0.0014785608674223758
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-07 16:04:00+00:00,T-6,2.0,22°C,22.0,0.0015,0.0014785608674223758
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-07 16:04:00+00:00,T-6,3.0,23°C,23.0,0.0015,0.0014785608674223758
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-07 16:04:00+00:00,T-6,4.0,24°C,24.0,0.9984999999999999,0.984228684080828
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-07 16:04:00+00:00,T-6,5.0,25°C,25.0,0.0015,0.0014785608674223758
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-07 16:04:00+00:00,T-6,6.0,26°C,26.0,0.0015,0.0014785608674223758
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-07 16:04:00+00:00,T-6,7.0,27°C,27.0,0.0015,0.0014785608674223758
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-07 16:04:00+00:00,T-6,8.0,28°C,28.0,0.0015,0.0014785608674223758
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-07 16:04:00+00:00,T-6,9.0,29°C,29.0,0.0015,0.0014785608674223758
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-07 16:04:00+00:00,T-6,10.0,30°C or higher,30.0,0.002,0.001971414489896501
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-07 20:00:00+00:00,T-1,0.0,20°C or below,20.0,0.002,0.0019753086419753087
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-07 20:00:00+00:00,T-1,1.0,21°C,21.0,0.0015,0.0014814814814814816
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-07 20:00:00+00:00,T-1,2.0,22°C,22.0,0.0015,0.0014814814814814816
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-07 20:00:00+00:00,T-1,3.0,23°C,23.0,0.0015,0.0014814814814814816
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-07 20:00:00+00:00,T-1,4.0,24°C,24.0,0.9964999999999999,0.9841975308641975
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-07 20:00:00+00:00,T-1,5.0,25°C,25.0,0.0015,0.0014814814814814816
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-07 20:00:00+00:00,T-1,6.0,26°C,26.0,0.0015,0.0014814814814814816
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-07 20:00:00+00:00,T-1,7.0,27°C,27.0,0.0015,0.0014814814814814816
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-07 20:00:00+00:00,T-1,8.0,28°C,28.0,0.0015,0.0014814814814814816
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-07 20:00:00+00:00,T-1,9.0,29°C,29.0,0.0015,0.0014814814814814816
highest-temperature-in-istanbul-on-june-7-2026,Istanbul,2026-06-07,2026-06-07 20:00:00+00:00,T-1,10.0,30°C or higher,30.0,0.002,0.0019753086419753087
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-06 22:00:00+00:00,T-24,0.0,15°C or below,15.0,0.0015,0.0015873015873015875
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-06 22:00:00+00:00,T-24,1.0,16°C,16.0,0.0015,0.0015873015873015875
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-06 22:00:00+00:00,T-24,2.0,17°C,17.0,0.002,0.0021164021164021165
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-06 22:00:00+00:00,T-24,3.0,18°C,18.0,0.006,0.00634920634920635
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-06 22:00:00+00:00,T-24,4.0,19°C,19.0,0.12000000000000001,0.126984126984127
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-06 22:00:00+00:00,T-24,5.0,20°C,20.0,0.29500000000000004,0.3121693121693122
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-06 22:00:00+00:00,T-24,6.0,21°C,21.0,0.405,0.4285714285714286
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-06 22:00:00+00:00,T-24,7.0,22°C,22.0,0.09,0.09523809523809523
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-06 22:00:00+00:00,T-24,8.0,23°C,23.0,0.0165,0.01746031746031746
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-06 22:00:00+00:00,T-24,9.0,24°C,24.0,0.006,0.00634920634920635
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-06 22:00:00+00:00,T-24,10.0,25°C or higher,25.0,0.0015,0.0015873015873015875
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-07 16:00:00+00:00,T-6,0.0,15°C or below,15.0,0.0015,0.0014409221902017292
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-07 16:00:00+00:00,T-6,1.0,16°C,16.0,0.0015,0.0014409221902017292
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-07 16:00:00+00:00,T-6,2.0,17°C,17.0,0.0025,0.0024015369836695487
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-07 16:00:00+00:00,T-6,3.0,18°C,18.0,0.0015,0.0014409221902017292
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-07 16:00:00+00:00,T-6,4.0,19°C,19.0,0.002,0.001921229586935639
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-07 16:00:00+00:00,T-6,5.0,20°C,20.0,0.9764999999999999,0.9380403458213257
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-07 16:00:00+00:00,T-6,6.0,21°C,21.0,0.025,0.02401536983669549
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-07 16:00:00+00:00,T-6,7.0,22°C,22.0,0.021,0.02017291066282421
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-07 16:00:00+00:00,T-6,8.0,23°C,23.0,0.002,0.001921229586935639
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-07 16:00:00+00:00,T-6,9.0,24°C,24.0,0.0055,0.005283381364073007
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-07 16:00:00+00:00,T-6,10.0,25°C or higher,25.0,0.002,0.001921229586935639
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-07 20:52:00+00:00,T-1,0.0,15°C or below,15.0,0.0015,0.0014423076923076926
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-07 20:52:00+00:00,T-1,1.0,16°C,16.0,0.0015,0.0014423076923076926
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-07 20:52:00+00:00,T-1,2.0,17°C,17.0,0.0025,0.0024038461538461544
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-07 20:52:00+00:00,T-1,3.0,18°C,18.0,0.0015,0.0014423076923076926
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-07 20:52:00+00:00,T-1,4.0,19°C,19.0,0.002,0.0019230769230769234
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-07 20:52:00+00:00,T-1,5.0,20°C,20.0,0.9984999999999999,0.960096153846154
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-07 20:52:00+00:00,T-1,6.0,21°C,21.0,0.002,0.0019230769230769234
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-07 20:52:00+00:00,T-1,7.0,22°C,22.0,0.021,0.020192307692307697
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-07 20:52:00+00:00,T-1,8.0,23°C,23.0,0.002,0.0019230769230769234
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-07 20:52:00+00:00,T-1,9.0,24°C,24.0,0.0055,0.005288461538461539
highest-temperature-in-helsinki-on-june-7-2026,Helsinki,2026-06-07,2026-06-07 20:52:00+00:00,T-1,10.0,25°C or higher,25.0,0.002,0.0019230769230769234
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,2026-06-06 08:34:00+00:00,T-48,0.0,61°F or below,61.0,0.020499999999999997,0.020448877805486283
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,2026-06-06 08:34:00+00:00,T-48,1.0,62-63°F,62.0,0.075,0.07481296758104738
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,2026-06-06 08:34:00+00:00,T-48,2.0,64-65°F,64.0,0.28500000000000003,0.2842892768079801
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,2026-06-06 08:34:00+00:00,T-48,3.0,66-67°F,66.0,0.29500000000000004,0.29426433915211975
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,2026-06-06 08:34:00+00:00,T-48,4.0,68-69°F,68.0,0.175,0.1745635910224439
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,2026-06-06 08:34:00+00:00,T-48,5.0,70-71°F,70.0,0.11,0.10972568578553617
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,2026-06-06 08:34:00+00:00,T-48,6.0,72-73°F,72.0,0.026000000000000002,0.025935162094763094
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,2026-06-06 08:34:00+00:00,T-48,7.0,74-75°F,74.0,0.006,0.0059850374064837905
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,2026-06-06 08:34:00+00:00,T-48,8.0,76-77°F,76.0,0.0045000000000000005,0.004488778054862844
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,2026-06-06 08:34:00+00:00,T-48,9.0,78-79°F,78.0,0.003,0.0029925187032418953
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,2026-06-06 08:34:00+00:00,T-48,10.0,80°F or higher,80.0,0.0025,0.002493765586034913
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,2026-06-07 08:34:00+00:00,T-24,0.0,61°F or below,61.0,0.015,0.016042780748663103
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,2026-06-07 08:34:00+00:00,T-24,1.0,62-63°F,62.0,0.0755,0.08074866310160428
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,2026-06-07 08:34:00+00:00,T-24,2.0,64-65°F,64.0,0.39,0.4171122994652407
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,2026-06-07 08:34:00+00:00,T-24,3.0,66-67°F,66.0,0.265,0.28342245989304815
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,2026-06-07 08:34:00+00:00,T-24,4.0,68-69°F,68.0,0.165,0.17647058823529413
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,2026-06-07 08:34:00+00:00,T-24,5.0,70-71°F,70.0,0.013999999999999999,0.014973262032085561
highest-temperature-in-san-francisco-on-june-7-2026,San Francisco,2026-06-07,2026-06-07 08:34:00+00:00,T-24,6.0,72-73°F,72.0,0.004,0.0042780748663101605
